,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_HWP,Alkaline_HWP,Neutral_HWP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1016/0926-3373(94)80001-4,"UNIV NAPOLI FEDERICO 2,DIPARTIMENTO INGN CHIM,P TECCHIO,I-80125 NAPLES,ITALY","UNIV NAPOLI FEDERICO 2,DIPARTIMENTO INGN CHIM,P TECCHIO,I-80125 NAPLES,ITALY",APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,1994-02-01,61,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/0926-3373(94)80001-4,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2019.134631,Peoples R China,Nankai Univ,ELECTROCHIMICA ACTA,7.336,2019-09-12,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2019.134631,NaN,NaN,NaN,C,N,Ni,None,None,None,None,None,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.6b06979,India,NIIST,ACS APPLIED MATERIALS & INTERFACES,10.383,2016-11-02,114,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.6b06979,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcis.2020.11.099,Peoples R China,Sichuan Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2021-03-10,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jcis.2020.11.099,NaN,NaN,NaN,B,C,N,P,Rh,Xe,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1002/anie.201600891,Peoples R China,Fudan Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2016-05-10,63,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/anie.201600891,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/pr8070832,Mexico,Univ Autonoma Queretaro,PROCESSES,3.352,2020-08-24,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/pr8070832,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201502313,Germany,Ruhr Univ Bochum,ADVANCED ENERGY MATERIALS,29.698,2016-03-23,564,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/aenm.201502313,NaN,NaN,NaN,B,C,Cl,Co,Ir,N,Na,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2021.115147,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jelechem.2021.115147,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2013.12.052,Peoples R China,Tianjin Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2014-05-05,101,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.apcatb.2013.12.052,NaN,NaN,NaN,N,O,S,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta03828k,Peoples R China,Zhengzhou Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-07-11,64,NaN,NaN,NaN,"Also, N,P-FC possesses an impressive oxygen reduction reaction (ORR) performance with a half-wave overpotential (E-1/2) of 0.910 V, 79 mV higher than that of commercial Pt/C, and it outperforms all documented carbon-based electrocatalysts",No pH key word.10.1039/c9ta03828k,NaN,NaN,NaN,C,N,O,P,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jcat.2007.06.014,Spain,Inst Chem Res Catalonia ICIQ,JOURNAL OF CATALYSIS,8.047,2007-09-10,49,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jcat.2007.06.014,NaN,NaN,NaN,Ce,Cr,Fe,N,O,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1qi01630j,Peoples R China,Jinling Inst Technol,INORGANIC CHEMISTRY FRONTIERS,7.779,2022-02-14,2,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d1qi01630j,NaN,NaN,NaN,Co,Fe,None,None,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2016.12.005,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2016.12.005,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12039-021-01900-x,India,Inst Chem Technol,JOURNAL OF CHEMICAL SCIENCES,2.15,2021-04-19,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s12039-021-01900-x,NaN,NaN,NaN,B,C,O,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.5796/electrochemistry.21-00094,Japan,Kyushu Inst Technol,ELECTROCHEMISTRY,1.777,2021-11-21,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.5796/electrochemistry.21-00094,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/NCHEM.1132,Spain,Univ Girona,NATURE CHEMISTRY,24.274,2011-10-01,231,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1038/NCHEM.1132,NaN,NaN,NaN,Fe,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.202000768,Peoples R China,Shenzhen Univ,CHEMELECTROCHEM,4.782,2020-07-24,4,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/celc.202000768,NaN,NaN,NaN,C,Mo,S,None,None,None,None,None,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2004.06.102,Peoples R China,Hong Kong Baptist Univ,CATALYSIS TODAY,6.562,2004-09-01,24,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.cattod.2004.06.102,NaN,NaN,NaN,N,O,W,None,None,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c5ra04817f,India,Indian Inst Technol,RSC ADVANCES,4.036,2015-07-08,63,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c5ra04817f,NaN,NaN,NaN,Au,N,Pd,None,None,None,None,None,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1006/jcat.2000.3103,Belgium,Univ Catholique Louvain,JOURNAL OF CATALYSIS,8.047,2001-02-15,118,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1006/jcat.2000.3103,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal5042115,Peoples R China,Hong Kong Univ Sci & Technol,CATALYSTS,4.501,2015-12-01,15,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/catal5042115,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b11688,Peoples R China,Tianjin Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2018-12-28,100,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acsami.8b11688,NaN,NaN,NaN,Fe,Ni,O,Ru,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.electacta.2013.12.027,IL 60439 USA,Argonne Natl Lab,ELECTROCHIMICA ACTA,7.336,2014-06-11,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2013.12.027,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2015.04.094,Peoples R China,Ningbo Univ,ELECTROCHIMICA ACTA,7.336,2015-07-02,25,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.electacta.2015.04.094,NaN,NaN,NaN,C,Cl,Fe,N,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4ta01532k,Peoples R China,Univ Jinan,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2014-01-01,63,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c4ta01532k,NaN,NaN,NaN,Al,Pd,Pt,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.gee.2021.09.005,Peoples R China,Chinese Acad Sci,GREEN ENERGY & ENVIRONMENT,12.781,2022-06-09,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.gee.2021.09.005,NaN,NaN,NaN,Ir,La,Ni,O,None,None,None,None,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2013.10.026,Russia,SB RAS,JOURNAL OF CATALYSIS,8.047,2014-05-11,116,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jcat.2013.10.026,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/S0378-7753(01)00838-2,Japan,Musashi Inst Technol,JOURNAL OF POWER SOURCES,9.794,2001-12-30,31,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0378-7753(01)00838-2,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/2162-8777/ab8787,Turkey,TUBITAK Marmara Res Ctr,ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY,2.483,2020-04-30,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/2162-8777/ab8787,NaN,NaN,NaN,C,V,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/elan.201400434,Ireland,Inst Technol Tallaght ITT Dublin,ELECTROANALYSIS,3.077,2015-02-22,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/elan.201400434,NaN,NaN,NaN,Ag,C,Pt,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1002/cssc.202100715,Netherlands,Dutch Inst Fundamental Energy Res DIFFER,CHEMSUSCHEM,9.14,2021-06-22,1,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/cssc.202100715,NaN,NaN,NaN,Co,Cu,Fe,Mn,Ni,O,Zn,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c2nj40651a,Peoples R China,Jiangsu Univ,NEW JOURNAL OF CHEMISTRY,3.925,2013-01-02,68,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c2nj40651a,NaN,NaN,NaN,C,Ni,Pd,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1002/elan.200704161,Iran,NSTRI,ELECTROANALYSIS,3.077,2008-05-01,14,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/elan.200704161,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.jpowsour.2015.11.055,Japan,Asahi Glass Res Ctr,JOURNAL OF POWER SOURCES,9.794,2016-02-17,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jpowsour.2015.11.055,NaN,NaN,NaN,Ce,Mn,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.09.111,England,Univ Leeds,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-01-01,52,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2013.09.111,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.est.9b07245,Peoples R China,Guangzhou Univ,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2020-07-28,46,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1021/acs.est.9b07245,NaN,NaN,NaN,Co,O,V,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuel.2020.118646,Taiwan,Kaohsiung Med Univ,FUEL,8.035,2020-09-04,18,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.fuel.2020.118646,NaN,NaN,NaN,C,Fe,N,O,None,None,None,None,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.elecom.2009.04.011,South Africa,CSIR,ELECTROCHEMISTRY COMMUNICATIONS,5.443,2009-06-01,21,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.elecom.2009.04.011,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1.1813654,Japan,Tokyo Inst Technol,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2004-01-01,29,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1149/1.1813654,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10.1016/j.ijhydene.2014.07.147,Canada,Univ British Columbia,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-11-19,43,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.ijhydene.2014.07.147,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.biortech.2015.04.051,Peoples R China,Harbin Inst Technol,BIORESOURCE TECHNOLOGY,11.889,2015-05-28,24,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.biortech.2015.04.051,NaN,NaN,NaN,B,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2006.07.031,England,Univ Newcastle Upon Tyne,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,2.58,2006-11-01,57,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/j.jelechem.2006.07.031,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/C8NR00020D,Egypt,Cairo Univ,NANOSCALE,8.307,2018-05-09,8,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/C8NR00020D,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano8050299,Thailand,Chulalongkorn Univ,NANOMATERIALS,5.719,2018-12-28,26,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3390/nano8050299,NaN,NaN,NaN,Cr,Pd,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta07382f,Peoples R China,Xi An Jiao Tong Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-12-18,3,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/d1ta07382f,NaN,NaN,NaN,C,N,O,Pd,Sn,Ta,None,None,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.200900677,Peoples R China,Nanjing Univ,ADVANCED MATERIALS,32.086,2009-12-28,194,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/adma.200900677,NaN,NaN,NaN,N,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ra27873f,South Korea,Hanyang Univ,RSC ADVANCES,4.036,2017-06-06,26,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1039/c6ra27873f,NaN,NaN,NaN,C,Fe,P,None,None,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cctc.201700601,Egypt,Zewail City Sci & Technol,CHEMCATCHEM,5.497,2017-08-25,16,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1002/cctc.201700601,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/0920-5861(95)00210-3,"DEGUSSA AG,RES & DEV INORGAN CHEM PROD DIV,POB 1345,D-63403 HANAU,GERMANY","DEGUSSA AG,RES & DEV INORGAN CHEM PROD DIV,POB 1345,D-63403 HANAU,GERMANY",CATALYSIS TODAY,6.562,1996-01-29,66,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/0920-5861(95)00210-3,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/00150193.2018.1391539,Peoples R China,Beijing Univ Civil Engn & Architecture,FERROELECTRICS,0.695,2018-02-05,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1080/00150193.2018.1391539,NaN,NaN,NaN,Cd,S,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.3866/PKU.WHXB201802263,Peoples R China,Wuhan Univ,ACTA PHYSICO-CHIMICA SINICA,6.253,2018-12-28,10,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.3866/PKU.WHXB201802263,NaN,NaN,NaN,C,O,Pd,Zn,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/S0013-4686(99)00111-5,Brazil,USP,ELECTROCHIMICA ACTA,7.336,1999-01-01,21,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1016/S0013-4686(99)00111-5,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12182-019-0335-5,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1007/s12182-019-0335-5,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/19443994.2014.903205,Peoples R China,Tianjin Chenjian Univ,DESALINATION AND WATER TREATMENT,1.273,2015-05-20,5,NaN,NaN,NaN,NaN,Error in finding HWP keyword.10.1080/19443994.2014.903205,NaN,NaN,NaN,B,C,Cl,P,Pd,Ti,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
