,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.apsusc.2019.06.044,Peoples R China,Qingdao Univ Sci & Technol,APPLIED SURFACE SCIENCE,7.392,2019-07-24,31,NaN,NaN,NaN,"In a V-Ni3S2/CC dual-electrodes constructed electrolyzer system, an ultralow cell potential of 1.49 V is achieved for a stable catalytic current of 10 mA cm(-2), outperforming most of the reported non-noble metals based dual-functional electrocatalysts.",No pH key word.10.1016/j.apsusc.2019.06.044,NaN,NaN,NaN,C,Ni,S,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsomega.9b03515,India,CSIR Inst Minerals & Mat Technol,ACS OMEGA,4.132,2020-02-21,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsomega.9b03515,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0927-6513(96)00112-5,NaN,NaN,MICROPOROUS MATERIALS,2.195,1997-05-01,86,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0927-6513(96)00112-5,NaN,NaN,NaN,K,Nb,Ni,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.7b01466,Germany,Ruhr Univ Bochum,ACS CATALYSIS,13.7,2017-07-01,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acscatal.7b01466,NaN,NaN,NaN,B,P,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.202102078,Peoples R China,Beijing Univ Chem Technol,SMALL,15.153,2021-10-11,2,258.0,NaN,NaN,A low overpotential (258 mV) is required to achieve an oxygen evolution reaction current density of 10 mA cm(-2) in 0.5 m H2SO4 solution,"Normal,only acid.",1,0,0,Ir,O,W,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.5b10853,WA 99352 USA,Pacific NW Natl Lab,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2016-01-20,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.5b10853,NaN,NaN,NaN,I,Ni,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201509744,Peoples R China,Zhengzhou Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2016-02-05,123,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201509744,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ultsonch.2017.07.048,South Korea,Sungkyunkwan Univ,ULTRASONICS SONOCHEMISTRY,9.336,2018-12-28,16,NaN,NaN,NaN,"Our samples are highly durable based on the chronopotentiometry data at the current density of 10 mA cm(geo)(-2), for 2 h which show that Ni70Fe30 sample maintains the steady-state potential, contrary to the time-varying IrOx/C.",No pH key word.10.1016/j.ultsonch.2017.07.048,NaN,NaN,NaN,Fe,Ni,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.1c20678,CT 06520 USA,Yale Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2022-03-02,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.1c20678,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/anie.201704911,Peoples R China,Wuhan Univ Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2017-09-11,453,38.0,52.0,57.0,"Electrochemical tests reveal that, compared with the Pt/C catalyst, RuP2@NPC not only has Pt-like HER activity with small overpotentials at 10 mA cm(-2) (38 mV in 0.5m H2SO4, 57 mV in 1.0 M PBS and 52 mV in 1.0 m KOH), but demonstrates superior stability at all pH values, as well as 100% Faradaic yields","Normal,acid, alkaline and neutral.",0,0,0,C,N,P,Ru,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8se00307f,Peoples R China,Jilin Univ,SUSTAINABLE ENERGY & FUELS,6.813,2018-12-28,3,NaN,265.0,NaN,"Herein, a binary nickel-iron-oxide is supported on the surface of sulfonated-graphite (Ni2FeOx@G-Ph-SN), and it demonstrates superior electrochemical water oxidation activity (only 265 mV overpotential at 10 mA cm(-2)) and outstanding stability in 1.0 M KOH.","Normal,only alkaline.",1,0,0,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ie8005947,Thailand,Chulalongkorn Univ,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2009-05-06,35,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/ie8005947,NaN,NaN,NaN,Al,Ba,Cs,La,Mg,O,P,Sr,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano12122080,Russia,Natl Res Nucl Univ MEPhI Moscow Engn Phys Inst,NANOMATERIALS,5.719,2022-07-06,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano12122080,NaN,NaN,NaN,Mo,P,S,Si,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.mtener.2018.09.003,Peoples R China,Sun Yat Sen Univ,MATERIALS TODAY ENERGY,9.257,2019-08-27,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.mtener.2018.09.003,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2012.10.103,Peoples R China,S China Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2013-03-20,77,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2012.10.103,NaN,NaN,NaN,Ce,Ni,O,Si,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1128/AEM.25.1.139-145.1973,NaN,NaN,NaN,0.0,1973-01-01,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1128/AEM.25.1.139-145.1973,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cplu.201600263,Japan,Kyushu Univ,CHEMPLUSCHEM,3.21,2016-11-16,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cplu.201600263,NaN,NaN,NaN,Cl,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2020.125931,Peoples R China,Wuhan Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2020-09-28,20,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.125931,NaN,NaN,NaN,Bi,O,Se,Ti,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0dt00010h,India,Tata Inst Fundamental Res Hyderabad,DALTON TRANSACTIONS,4.569,2020-05-05,4,NaN,NaN,NaN,Excellent current densities of 1 and 10 mA cm(-2) were achieved with overpotentials of 354 and 452 mV respectively,No pH key word.10.1039/d0dt00010h,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2020.127267,Peoples R China,Southeast Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-03-04,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2020.127267,NaN,NaN,NaN,B,Bi,I,In,O,S,None,None,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.119992,Peoples R China,Fujian Agr & Forestry Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-04-03,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2021.119992,NaN,NaN,NaN,Mo,Ni,O,S,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1002/cctc.201500677,WY 82071 USA,Univ Wyoming,CHEMCATCHEM,5.497,2015-12-01,44,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cctc.201500677,NaN,NaN,NaN,C,Fe,Mo,N,None,None,None,None,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jechem.2017.04.019,South Korea,Korea Adv Inst Sci & Technol,JOURNAL OF ENERGY CHEMISTRY,13.599,2018-12-28,41,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jechem.2017.04.019,NaN,NaN,NaN,C,Cu,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.cej.2018.09.115,Peoples R China,China Univ Petr,CHEMICAL ENGINEERING JOURNAL,16.744,2019-10-17,25,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2018.09.115,NaN,NaN,NaN,Au,Si,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119782,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-11-28,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2020.119782,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/chemengineering3040079,Japan,Mie Univ,CHEMENGINEERING,0.38,2019-12-01,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/chemengineering3040079,NaN,NaN,NaN,Cu,Ga,In,S,Zn,None,None,None,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.105253,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.nanoen.2020.105253,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsanm.0c03171,Peoples R China,Fudan Univ,ACS APPLIED NANO MATERIALS,6.14,2021-04-26,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsanm.0c03171,NaN,NaN,NaN,C,Co,S,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S1872-2067(20)63611-7,Peoples R China,Anhui Univ,CHINESE JOURNAL OF CATALYSIS,12.92,2020-11-10,17,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S1872-2067(20)63611-7,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1039/c4cy01371a,Peoples R China,Kunming Univ Sci & Technol,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2015-04-22,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c4cy01371a,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jece.2021.106446,Egypt,Benha Univ,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2021-10-27,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jece.2021.106446,NaN,NaN,NaN,Ag,O,S,W,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1021/acsami.5b04634,Japan,Osaka Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2015-07-29,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.5b04634,NaN,NaN,NaN,Cd,Cu,In,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0dt03388j,Peoples R China,Nankai Univ,DALTON TRANSACTIONS,4.569,2020-12-29,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0dt03388j,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.201900125,Peoples R China,Northwest Univ,CHEMCATCHEM,5.497,2019-07-02,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cctc.201900125,NaN,NaN,NaN,Te,None,None,None,None,None,None,None,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1002/er.5280,Peoples R China,Northwestern Polytech Univ,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,2020-03-13,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/er.5280,NaN,NaN,NaN,C,P,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s40820-022-00832-6,Australia,Queensland Univ Technol,NANO-MICRO LETTERS,23.655,2022-04-17,5,NaN,174.2,NaN,"By tunning the V-o concentration in the Bi2O3 nanosheets via adjusting the treatment time, the Bi2O3 catalyst with an optimized oxygen vacancy concentration and detectable charge carrier concentration of 1.52 X 10(24) cm(-3) demonstrates enhanced HER performance with an overpotential of 174.2 mV to reach 10 mA cm(-2), a Tafel slope of 80 mV dec(-1), and an exchange current density of 316 mA cm(-2) in an alkaline solution, which approaches the top-tier activity among Bi-based HER electrocatalysts","Normal,only alkaline.",0,0,0,Bi,O,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp808945y,Denmark,Tech Univ Denmark,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2009-03-26,208,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp808945y,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2019.04.071,Peoples R China,Chinese Acad Sci,JOURNAL OF POWER SOURCES,9.794,2019-07-17,32,NaN,132.0,NaN,Such freestanding Co81Ni19 alloy nanosheet arrays demonstrate superior electrocatalytic performances with the overpotentials of only 132 and 240 mV for hydrogen evolution and oxygen evolution to reach a catalytic current density of 10 mA cm(-2) in 1.0 M KOH,"Normal,only alkaline.",1,1,0,Co,Cu,Ni,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1007/s11595-017-1560-7,Peoples R China,Nanjing Univ Sci & Technol,JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION,1.271,2017-04-05,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11595-017-1560-7,NaN,NaN,NaN,Ag,O,Ti,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1039/d0cy01202e,Peoples R China,Xi An Jiao Tong Univ,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2020-09-17,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0cy01202e,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1021/jp402240d,Japan,Univ Tokyo,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2013-07-11,38,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp402240d,NaN,NaN,NaN,Ce,Dy,Gd,La,O,Pr,Rh,Sm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1186/1475-2859-12-2,Japan,Ibaraki Univ,MICROBIAL CELL FACTORIES,6.352,2013-02-20,13,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1186/1475-2859-12-2,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.1c01875,India,Indian Inst Technol,ACS APPLIED MATERIALS & INTERFACES,10.383,2021-07-22,16,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.1c01875,NaN,NaN,NaN,C,Co,N,Ni,Zn,None,None,None,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/er.3017,India,Guru Nanak Coll,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,2014-02-05,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/er.3017,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.9713/kcer.2022.60.1.159,South Korea,Chungbuk Natl Univ,KOREAN CHEMICAL ENGINEERING RESEARCH,0.09,2022-02-27,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.9713/kcer.2022.60.1.159,NaN,NaN,NaN,Al,Mo,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2018.07.118,CA 91101 USA,ATODATECH LLC,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2018-10-01,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2018.07.118,NaN,NaN,NaN,C,N,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/solr.202000392,Peoples R China,Zhejiang Univ,SOLAR RRL,9.173,2020-09-30,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/solr.202000392,NaN,NaN,NaN,Si,None,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.09.041,CT 06108 USA,United Technol Res Ctr,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-03-15,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2013.09.041,NaN,NaN,NaN,Ni,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2018.11.038,Sweden,KTH Royal Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-02-19,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2018.11.038,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202201410,Peoples R China,Jinan Univ,SMALL,15.153,2022-06-24,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/smll.202201410,NaN,NaN,NaN,Bi,O,P,V,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.fuproc.2019.01.009,Peoples R China,Chinese Acad Sci,FUEL PROCESSING TECHNOLOGY,8.129,2019-03-11,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuproc.2019.01.009,NaN,NaN,NaN,Au,C,Fe,O,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
