Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
,10.1002/cssc.201601817,Germany,Max Planck Gesell,CHEMSUSCHEM,9.14,5/9/2017,49,288,NaN,NaN,,Error in finding OVP keyword.10.1002/cssc.201601817,,,,Sn,Ir,Sb,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,10.1038/s41467-019-12885-0,Peoples R China,Tsinghua Univ,NATURE COMMUNICATIONS,17.694,11/7/2019,135,233,NaN,NaN,"The nano-netcage catalyst achieved not only ultralow overpotentials at 10 mA cm(-2) for hydrogen evolution reaction (HER; 12 mV, pH = 0; 13 mV, pH = 14), but also high-performance overall water electrolysis over a broad pH range (0 similar to 14), with a potential of mere 1.45 V (pH = 0) or 1.47 V (pH = 14) at 10 mA cm(-2)",No pH key word.10.1038/s41467-019-12885-0,,,,Zn,Ir,Ru,O,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,10.1021/acsomega.0c00638,Peoples R China,Tongji Univ,ACS OMEGA,4.132,6/9/2020,17,340,NaN,NaN,,Error in finding OVP keyword.10.1021/acsomega.0c00638,,,,Ru,Ir,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1021/acsaem.9b01796,PA 15261 USA,Univ Pittsburgh,ACS APPLIED ENERGY MATERIALS,6.959,2/21/2020,21,767,NaN,NaN,"The superior electrochemical performance of (Mn0.8Nb0.2)O-2:10F NRs includes significantly lower charge transfer resistance (similar to 11.8 Omega cm(2)), lower Tafel slope (similar to 371.17 mV dec(-1)), lower overpotential to deliver a current density of 10 mA cm(geo)(-2) (similar to 0.68 V), higher mass activity (similar to 29 A g(-1)), large electrochemically active surface area (ECSA similar to 26.28 m(2) g(-1)), and turnover frequency (TOF similar to 0.0065 s(-1)) with higher BET and ECSA normalized activity (similar to 0.5 mA cm(-2) (BET) and 0.11 mA cm(-2) (ECSA)) contrasted with (Mn1-xNbx)O-2:10F (x = 0, 0.1, and 0.3) compositions, at an overpotential of 0.67 mV",No pH key word.10.1021/acsaem.9b01796,,,,Mn,Nb,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1002/anie.202006756,Peoples R China,Jilin Univ,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,7/7/2020,50,265,NaN,NaN,,Error in finding OVP keyword.10.1002/anie.202006756,,,,Sr,Ti,Ir,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1093/nsr/nwaa058,Peoples R China,Soochow Univ,NATIONAL SCIENCE REVIEW,23.178,10/9/2020,27,328,NaN,NaN,,Error in finding OVP keyword.10.1093/nsr/nwaa058,,,,Ir,None,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1021/acsaem.0c00139,Peoples R China,East China Univ Sci & Technol,ACS APPLIED ENERGY MATERIALS,6.959,6/17/2020,12,273,NaN,NaN,,Error in finding OVP keyword.10.1021/acsaem.0c00139,,,,Mn,Ir,Ce,O,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,10.1016/j.nanoen.2022.107445,Peoples R China,Wuhan Univ Technol,NANO ENERGY,19.069,8/19/2022,1,265,NaN,NaN,"Specially, Ru@MoO(S)(3) drives the water splitting in 0.5 M H2SO4 and 1 M KOH at a current density of 10 mA cm(-2) only needs 1.522 V and 1.526 V cell voltage, respectively, with nearly 100 % Faraday efficiency",Error in finding OVP values.10.1016/j.nanoen.2022.107445,,,,S,Mo,Ru,O,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1016/j.catcom.2019.105758,South Korea,Gwangju Inst Sci & Technol,CATALYSIS COMMUNICATIONS,3.51,9/30/2019,27,300,NaN,NaN,,Error in finding OVP keyword.10.1016/j.catcom.2019.105758,,,,Ru,Ir,Y,C,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1038/s41467-021-20956-4,Japan,Kyoto Univ,NATURE COMMUNICATIONS,17.694,4/3/2021,51,165,NaN,NaN,"A home-made overall water splitting cell using RuIr-NC as both electrodes can reach 10mAcm(geo)(-2) at 1.485V for 120h without noticeable degradation, which outperforms known cells",No pH key word.10.1038/s41467-021-20956-4,,,,Ru,Ir,None,None,None,None,None,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.apcatb.2021.120562,Peoples R China,China Univ Geosci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/7/2021,18,228,NaN,NaN,"The resultant novel S-doped M-SrIrO3 electrocatalyst delivers a low overpotential of 228 mV at 10 mA cm(-2) for 20 h to drive OER in 0.5 M H2SO4 electrolyte, which is superior to the benchmark IrO2 and favorably rivals most the state-of-the-art Ir-based perovskite electrocatalysts","Normal,only acid.",0,0,0,Sr,Ir,S,O,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1016/j.matlet.2021.131209,Switzerland,Univ Bern,MATERIALS LETTERS,3.574,12/20/2021,2,324,NaN,NaN,,Error in finding OVP keyword.10.1016/j.matlet.2021.131209,,,,Ir,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1088/1361-6528/ac4068,Peoples R China,Sch Phys Sci & Technol,NANOTECHNOLOGY,3.953,12/31/2021,0,260,NaN,NaN,"They deliver lower overpotential and better electrocatalytic kinetics than pristine IrCo alloy and commercial Ir/C, reaching a low overpotential (j = 10 mA cm(-2)) of 259 mV (versus RHE) and a Tafel slope of 59 mV dec(-1)",No pH key word.10.1088/1361-6528/ac4068,,,,Ir,Co,None,None,None,None,None,None,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1007/s12274-021-3603-9,Peoples R China,Xiamen Univ,NANO RESEARCH,10.269,9/19/2021,12,284,NaN,NaN,,Error in finding OVP keyword.10.1007/s12274-021-3603-9,,,,Te,Ir,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1038/s41467-020-19212-y,Peoples R China,Zhejiang Univ,NATURE COMMUNICATIONS,17.694,10/23/2020,80,168,NaN,NaN,,Error in finding OVP keyword.10.1038/s41467-020-19212-y,,,,Ru,W,Er,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.ijhydene.2019.10.013,Peoples R China,East China Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/24/2019,23,417,NaN,NaN,,Error in finding OVP keyword.10.1016/j.ijhydene.2019.10.013,,,,Ir,W,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/D0EE04028B,Peoples R China,Soochow Univ,ENERGY & ENVIRONMENTAL SCIENCE,39.714,5/13/2021,26,205,NaN,NaN,"The optimized catalyst delivered record activity for overall water splitting in a wide pH range from 0 to 14 with all the potentials lower than 1.454 V to achieve the current density of 10 mA cm(-2), largely outperforming the Pt/C-Ir/C integrated couple",No pH key word.10.1039/D0EE04028B,,,,Ru,Ni,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.ijhydene.2012.12.071,Mexico,UPALM,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,11/5/2013,36,396,NaN,NaN,,Error in finding OVP keyword.10.1016/j.ijhydene.2012.12.071,,,,Ir,Ru,Co,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/C2CP44496H,Peoples R China,Chinese Acad Sci,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,3/5/2013,66,269,NaN,NaN,,Error in finding OVP keyword.10.1039/C2CP44496H,,,,Ir,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.jallcom.2021.162113,Peoples R China,Qufu Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,10/21/2021,4,201,NaN,NaN,"At the current density of 10 mA cm(-2), Cu-RuO2-300 shows an extremely low OER overpotential of 201 mV, which is much lower than the benchmark commercial RuO2 (233 mV) and most noble metal/non-noble metal catalysts reported in literature",No pH key word.10.1016/j.jallcom.2021.162113,,,,Cu,Ru,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1038/s41467-019-09791-w,Spain,CSIC,NATURE COMMUNICATIONS,17.694,5/17/2019,128,164,NaN,NaN,,Error in finding OVP keyword.10.1038/s41467-019-09791-w,,,,Ru,Sr,Na,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.jpowsour.2015.08.105,Peoples R China,Jining Med Univ,JOURNAL OF POWER SOURCES,9.794,11/25/2015,28,320,NaN,NaN,,Error in finding OVP keyword.10.1016/j.jpowsour.2015.08.105,,,,Si,Ir,Pt,O,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/D0TA03213A,Peoples R China,Peking Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,8/31/2020,11,245,NaN,NaN,"The RuRh@(RuRh)O(2)core/shell nanosheets can achieve a high electrocatalytic activity toward the OER, with a low 245 mV overpotential at 10 mA cm(-2)and a Tafel slope of 51.2 mV dec(-1), better than most state-of-the-art Ru-based or Ir-based electrocatalysts for the OER",No pH key word.10.1039/D0TA03213A,,,,Ru,Rh,O,None,None,None,None,None,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.apsusc.2021.150478,Peoples R China,Chongqing Jiaotong Univ,APPLIED SURFACE SCIENCE,7.392,7/28/2021,5,228,NaN,NaN,,Error in finding OVP keyword.10.1016/j.apsusc.2021.150478,,,,Co,Ru,O,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,10.1021/acsmaterialslett.0c00123,Canada,Univ Toronto,ACS MATERIALS LETTERS,11.17,7/27/2020,6,749,NaN,NaN,,Error in finding OVP keyword.10.1021/acsmaterialslett.0c00123,,,,Mn,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1007/s11431-021-2053-1,Peoples R China,Chinese Acad Sci,SCIENCE CHINA-TECHNOLOGICAL SCIENCES,3.903,7/6/2022,0,211,NaN,NaN,"As a result, the derived RuO2@r-TiO2 catalyst exhibits superior OER activity and stability with the overpotential of 211 mV at a current density of 10 mA cm(-2) and negligible activity degradation after 6 h operation, outperforming the non-oxygen-vacancy counterpart (223.3 mV, 12.75% activity loss) and RuO2 catalyst (234.6 mV, 42.86% activity loss).",No pH key word.10.1007/s11431-021-2053-1,,,,Ru,Ti,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/C7TA00679A,Germany,German Aerosp Ctr DLR,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/22/2017,33,310,NaN,NaN,,Error in finding OVP keyword.10.1039/C7TA00679A,,,,Sn,V,O,Sb,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1038/s41467-019-08532-3,Singapore,Nanyang Technol Univ,NATURE COMMUNICATIONS,17.694,2/15/2019,182,304,NaN,NaN,,Error in finding OVP keyword.10.1038/s41467-019-08532-3,,,,Sr,Co,Ir,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1039/D2TA02193E,Peoples R China,Northwestern Polytech Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/25/2022,0,243,NaN,NaN,,Error in finding OVP keyword.10.1039/D2TA02193E,,,,Ir,Co,None,None,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
,10.1002/adma.201903616,Peoples R China,Beijing Univ Chem Technol,ADVANCED MATERIALS,32.086,8/26/2019,74,247,NaN,NaN,"The approximate to 3 atomic-layer IrOx on IrCo nanodendrites with an Ir-O bond length of 1.96 angstrom (1.51% strain) exhibits the optimal OER activity compared to the higher-strained (2.51%, approximate to 2 atomic-layer IrOx) and unstrained (>6 atomic-layer IrOx) counterparts, with an overpotential of only 247 mV to achieve a current density of 10 mA cm(-2)",No pH key word.10.1002/adma.201903616,,,,Ir,Co,O,None,None,None,None,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.nanoen.2017.07.054,Germany,Tech Univ Dresden,NANO ENERGY,19.069,10/1/2017,101,290,NaN,NaN,"Significantly, an acidic water-splitting electrolyser with a current density of 10 mA/cm(2) is steadily driven by the Ir/GF at a cell voltage of only similar to 1.55 V, which is substantially lower than 1.65 V for commercial Pt/C and Ir/C couple.",Error in finding OVP values.10.1016/j.nanoen.2017.07.054,,,,Ir,Co,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1039/D0EE01960G,Peoples R China,Southern Univ Sci & Technol,ENERGY & ENVIRONMENTAL SCIENCE,39.714,1/12/2021,73,190,NaN,NaN,,Error in finding OVP keyword.10.1039/D0EE01960G,,,,Na,Ru,O,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/S1872-2067(21)63952-9,Peoples R China,Soochow Univ,CHINESE JOURNAL OF CATALYSIS,12.92,6/8/2022,5,227,NaN,NaN,,Error in finding OVP keyword.10.1016/S1872-2067(21)63952-9,,,,Ru,Pt,None,None,None,None,None,None,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1021/acsaem.2c00292,South Korea,Ewha Womans Univ,ACS APPLIED ENERGY MATERIALS,6.959,6/26/2022,0,254,NaN,NaN,"Especially, the IrO2-ZnO composite nanorod array exhibited superior OER catalytic activities (e.g., a potential of 1.481 V at 10 mA cm(-2) (vs RHE) and a Tafel slope of 42.9 mV dec(-1))",No pH key word.10.1021/acsaem.2c00292,,,,Ir,Zn,O,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1149/2.050401jes,SC 29808 USA,Savannah River Natl Lab,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.371,3/5/2014,37,328,NaN,NaN,,Error in finding OVP keyword.10.1149/2.050401jes,,,,Ti,Ir,C,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.electacta.2019.04.017,Germany,Forschungszentrum Julich,ELECTROCHIMICA ACTA,7.336,5/27/2019,22,288,NaN,NaN,,Error in finding OVP keyword.10.1016/j.electacta.2019.04.017,,,,Ir,Pr,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/D0NR06601J,Peoples R China,Guangxi Univ,NANOSCALE,8.307,1/5/2021,10,255,NaN,NaN,The performance is also proved using an overall water splitting device with the overpotential of 318 mV to achieve 10 mA cm(-2) as well as a 17 mV shift at 5 mA cm(-2) after 14 h,No pH key word.10.1039/D0NR06601J,,,,Co,Ir,None,None,None,None,None,None,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1002/adma.202001430,Peoples R China,Jilin Univ,ADVANCED MATERIALS,32.086,7/27/2020,52,240,NaN,NaN,,Error in finding OVP keyword.10.1002/adma.202001430,,,,Sr,Ir,Zr,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
,10.1002/adsu.202200096,Spain,Politecn Univ Valencia UPV,ADVANCED SUSTAINABLE SYSTEMS,6.737,5/29/2022,0,798,NaN,NaN,,Error in finding OVP keyword.10.1002/adsu.202200096,,,,Fe,Pd,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/C9SC00496C,Japan,Kyoto Univ,CHEMICAL SCIENCE,9.969,6/4/2019,32,231,NaN,NaN,,Error in finding OVP keyword.10.1039/C9SC00496C,,,,Ru,Au,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1039/D1QM00845E,Peoples R China,Tongji Univ,MATERIALS CHEMISTRY FRONTIERS,8.683,10/27/2021,0,236,NaN,NaN,,Error in finding OVP keyword.10.1039/D1QM00845E,,,,Ti,Ir,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,10.1039/C9CC09613B,Peoples R China,Dalian Jiaotong Univ,CHEMICAL COMMUNICATIONS,6.065,2/26/2020,23,228,NaN,NaN,Mg-RuO2 exhibits excellent oxygen evolution reaction performance with a low overpotential of 228 mV at 10 mA cm(-2),No pH key word.10.1039/C9CC09613B,,,,Mg,Ru,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.apcatb.2021.120834,GA 30332 USA,Georgia Inst Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,11/8/2021,7,248,NaN,NaN,,Error in finding OVP keyword.10.1016/j.apcatb.2021.120834,,,,Pd,Ir,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,10.1016/j.jechem.2020.01.026,Peoples R China,Shenyang Pharmaceut Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,6/30/2020,10,510,NaN,NaN,,Error in finding OVP keyword.10.1016/j.jechem.2020.01.026,,,,Na,Co,O,C,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.1021/jacs.7b07079,Germany,Max Planck Gesell,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,8/30/2017,120,294,NaN,NaN,,Error in finding OVP keyword.10.1021/jacs.7b07079,,,,K,Ir,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10.1039/C8CC00766G,Peoples R China,Chinese Acad Sci,CHEMICAL COMMUNICATIONS,6.065,12/28/2018,155,549,NaN,NaN,,Error in finding OVP keyword.10.1039/C8CC00766G,,,,S,Mo,Co,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
,10.1016/j.ijhydene.2011.09.087,Peoples R China,Harbin Inst Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/17/2012,96,315,NaN,NaN,,Error in finding OVP keyword.10.1016/j.ijhydene.2011.09.087,,,,Ir,Pt,O,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
,10.1021/acsami.9b15844,Peoples R China,China West Normal Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,1/16/2020,46,212,NaN,NaN,"Significantly, they also afforded low overpotentials of 247 and 141 mV for OER and HER, respectively, and a cell voltage of 1.66 V for overall water splitting at 10 mA cm(-2)",No pH key word.10.1021/acsami.9b15844,,,,Co,Ru,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
,10.1039/C8TA07950A,Germany,Max Planck Inst Solid State Res,JOURNAL OF MATERIALS CHEMISTRY A,14.511,11/22/2018,48,344,NaN,NaN,,Error in finding OVP keyword.10.1039/C8TA07950A,,,,Ir,K,Na,O,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
