Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1002/adfm.202112362,Peoples R China,Univ Sci & Technol Beijing,ADVANCED FUNCTIONAL MATERIALS,19.924,1/20/2022,8,70,58,129,"The Super-Co3S4/P-WS2/Co9S8 only requires 58, 70, and 129 mV in alkaline, acid, and neutral media, respectively, to reach 10 mA cm(-2), which also presents fast reaction kinetics and high long-term stability","Normal,acid, alkaline and neutral.",0,0,0,Co,O,P,S,W,None,None,None,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jacs.7b06434,UT 84322 USA,Utah State Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,9/6/2017,149,NaN,NaN,64,"Notably, the resulting nitrogen-modified nickel framework (N-Ni) exhibits an extremely low overpotential of 64 mV at 10 mA cm(-2), which is, to our knowledge, the best among those nonprecious electrocatalysts reported for hydrogen evolution at pH 7","Normal,only neutral.",0,0,0,N,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7sc04849a,Peoples R China,Huazhong Univ Sci & Technol,CHEMICAL SCIENCE,9.969,12/28/2018,134,47,71,123,"Herein we, for the first time, report vanadium-doped CoP on self-supported conductive carbon cloth (V-CoP/CC) as a robust HER electrocatalyst, which achieves ultra-low overpotentials of 71, 123 and 47 mV to afford a current density of 10 mA cm(-2) in 1 M KOH, 1 M PBS and 0.5 M H2SO4 media, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Co,P,V,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2cy00055e,Peoples R China,Univ Sci & Technol China,CATALYSIS SCIENCE & TECHNOLOGY,6.177,6/7/2022,0,NaN,NaN,83,"Benefitting from the unique dual active site exposure, the RuP2@InC-MSs acted as superior bifunctional electrocatalysts in neutral electrolyte towards both the hydrazine oxidation reaction (HzOR, -48 mV@10 mA cm(-2)) and hydrogen evolution reaction (HER, -83 mv@10 mA cm(-2)), thus demonstrating the energy-saving H-2 production in a two-electrode hybrid water electrolyzer (0.366 V@10 mA cm(-2))","Normal,only neutral.",0,0,0,C,In,P,Ru,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1002/advs.202105235,Peoples R China,Chinese Acad Sci,ADVANCED SCIENCE,17.521,3/26/2022,7,NaN,13,12,"The optimal porous electrocatalyst (VRu0.027Ox/GDY) can deliver 10 mA cm(-2) at low overpotentials of 13 and 12 mV together with robust long-term stability in alkaline and neutral media, respectively, which are much smaller than Pt/C","Normal,acid and alkaline.",0,0,0,O,V,Ru,C,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/er.8655,Peoples R China,Chinese Acad Sci,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,9/9/2022,0,NaN,176,458,"The CuS catalyst obtained at 80 degrees C achieved low 176, 199, and 458 mV overpotentials to get 10 mA/cm(2) in 1 M KOH of distilled water, 1 M KOH of seawater, and natural seawater compared to other CuS catalysts on account of the higher surface area of 16.19 m(2)/g","Normal,only alkaline.",1,1,1,Cu,P,S,None,None,None,None,None,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.125481,Peoples R China,Northwest Univ,CHEMICAL ENGINEERING JOURNAL,16.744,8/4/2020,34,NaN,128,206,"As a result, the optimized catalysts need relatively small over-potential of 128 and 206 mV to afford a current density of 10 mA cm(-2) in alkaline and neutral medium, respectively","Normal,acid and alkaline.",1,0,0,C,Co,Mo,None,None,None,None,None,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mtsust.2021.100074,Peoples R China,Qingdao Univ,MATERIALS TODAY SUSTAINABILITY,7.244,10/20/2021,4,60,25,81,"The RuP3 eCoP NS catalyst with only about 15 wt.% loading of Ru species exhibits remarkable HER performance with excellent catalytic stability and low overpotentials of 25, 60, and 81 mV at 10 mA/cm(2) in alkaline, acidic, and neutral media, respectively","Normal,acid, alkaline and neutral.",0,0,0,Co,P,Ru,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b01355,Peoples R China,Nankai Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,8/26/2019,32,68,84,155,"To drive 10 mA cm(-2), Ni2P@NC/NF demands a low overpotential of 68 mV in 0.5 M H2SO4, 84 mV in 1.0 M KOH, and 155 mV in 1.0 M PBS","Normal,acid, alkaline and neutral.",0,0,0,C,N,Ni,P,None,None,None,None,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta08432h,South Korea,Chung Ang Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/10/2021,11,27.9,33.4,82.6,"In particular, the HER overpotentials at -10 mA cm(-2) are 27.9, 82.6, and 33.4 mV in 0.5 M H2SO4, 1.0 M PBS, and 1.0 M NaOH electrolytes, respectively, which mostly exceed the results for state-of-the-art catalysts","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,Ni,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,10.1016/j.apcatb.2019.117851,Peoples R China,Chongqing Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,9/19/2019,22,40,61,70,"Concretely, the Tafel slope is 38, 77 and 62 mV dec(-1), and overpotential is 40, 70 and 61 mV at 10 mA cm(-2) in 0.5 M H2SO4 , 1 M phosphate buffer solution and 1 M KOH, respectively","Normal,acid, alkaline and neutral.",0,1,0,C,N,O,P,Re,Si,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mtphys.2020.100314,Peoples R China,Hunan Normal Univ,MATERIALS TODAY PHYSICS,11.021,3/14/2021,49,46,51,65.7,"Here we demonstrate that a highly porous hydrogen-evolving electrocatalyst, which is established by in-situ formation of Co2P/Ni2P nanohybrids with a nanometer size on a conductive CoNi foam, presents very outstanding pH-universal catalytic activities for hydrogen evolution in a wide pH range demanding extremely low overpotentials of 65.7 and 51 mV to yield 10 mA/cm(2) with exceptionally operational durability in 1 M phosphate buffer solution (PBS, pH approximate to 6.5) and 1 M KOH (pH = 14), respectively, and 46 mV to deliver 20 mA/cm(2) stably in 0.5 M H2SO4 (pH approximate to 0.3)","Normal,acid, alkaline and neutral.",0,0,0,Co,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202201137,Peoples R China,Huazhong Univ Sci & Technol,SMALL,15.153,5/15/2022,1,57,53,59,"Consequently, the Mo5N6-MoS2/HCNRs electrocatalyst delivers excellent pH-universal HER performances exemplified by ultralow overpotentials of 57, 59, and 53 mV at a current density of 10 mA cm(-2) in acidic, neutral, and alkaline electrolytes with Tafel slopes of 38.4, 43.5, and 37.9 mV dec(-1), respectively, which are superior to those of the reported MoS2-based catalysts and outperform Pt in overall water splitting","Normal,acid, alkaline and neutral.",0,1,0,C,Mo,N,S,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8nr06877a,Peoples R China,China Univ Petr East China,NANOSCALE,8.307,12/28/2018,64,123,250,300,"The electrocatalyst shows overpotentials of 123 mV, 250 mV and 300 mV in 0.5 M H2SO4, 1.0 M KOH and 1.0 M PBS, respectively, to afford a current density of 10 mA cm(-2)","Normal,acid, alkaline and neutral.",1,0,0,C,Ni,Se,None,None,None,None,None,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.136337,Peoples R China,Cent South Univ,CHEMICAL ENGINEERING JOURNAL,16.744,6/1/2022,1,65,4,45,"At the current density of 10 mA cm(-2), the optimal sample (NCAG/Ru-3) exhibits an ultralow overpotential of merely -4 mV in 1.0 M KOH, -45 mV in 1.0 M phosphate buffer solution and -65 mV in 0.5 M H2SO4, with the respective mass activity 44, 16 and 6 times that of commercial Pt/C benchmark","Normal,acid, alkaline and neutral.",0,1,0,C,N,Ru,None,None,None,None,None,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.mattod.2018.01.033,Peoples R China,Univ Sci & Technol China,MATERIALS TODAY,26.943,12/28/2018,33,NaN,64,76,"Impressively, the optimized catalyst loaded onto the usual glass carbon electrode exhibits exceptional catalytic activities with overpotentials of 64 and 76 mV to reach 10 mA cm(-2) in 1 M KOH and 1 M phosphate buffer solution (PBS), respectively, representing one of the best non-noble-metal HER electrocatalysts to date","Normal,acid and alkaline.",0,0,0,C,Ni,O,P,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2022.04.024,Peoples R China,Tianjin Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,6/16/2022,0,79,20,58,"As a result, the V-CoP/Ni2P/NF catalysts exhibit superior electrocatalytic activities with extremely low overpotentials of 20, 58 and 79 mV to deliver a current density of 10 mA cm-2 for HER in alkaline, neutral and acidic electrolytes, respectively","Normal,acid, alkaline and neutral.",0,0,0,Co,Ni,P,V,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.202000426,Peoples R China,Yanshan Univ,CHEMCATCHEM,5.497,7/28/2020,15,78,101,125,"The overpotential at 10 mA cm(-2)and Tafel slope are 78 mV and 33 mV dec(-1)in 0.5 M H2SO4, those in 1 M PBS are 125 mV and 93 mV dec(-1), and 101 mV and 76 mV dec(-1)in 1 M KOH","Normal,acid, alkaline and neutral.",0,0,0,Ni,P,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1039/d0ta02496a,Peoples R China,Jilin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/11/2020,46,51,11,67,"The developed RuCo@CD electrocatalyst present superior hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) activities with great durability over a wide pH range, achieving a very low overpotential of 51 mV, 11 mV and 67 mV for HER, and 190 mV, 257 mV and 410 mV for OER at 10 mA cm(-2) in 0.5 M H2SO4, 1.0 M KOH and neutral 1.0 M phosphate buffer solution (PBS), respectively","Normal,acid, alkaline and neutral.",1,1,0,C,Co,Ru,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.jcis.2022.05.120,Peoples R China,Fudan Univ Shanghai,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,6/15/2022,3,NaN,NaN,56,The resulting Ru@Co-B/Ni binder-free electrode could supply 10 mA cm-2 at overpotentials of 56 mV for HER and 280 mV for OER in 0.5 M phosphate buffer electrolyte,"Normal,only neutral.",1,1,0,Co,Ru,B,Ni,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/smll.202106012,Peoples R China,Guangdong Univ Technol,SMALL,15.153,1/28/2022,8,NaN,81.7,89.6,"Benefiting from the synergy of CoP core and oxygen-vacancy-rich CoOOH shell, the as-obtained CoP@CoOOH/CP catalyst displays low overpotentials at 10 mA cm(-2) for HER (89.6 mV/81.7 mV) and OER (318 mV/200 mV) in neutral and alkaline media, respectively","Normal,acid and alkaline.",1,1,0,C,Co,O,P,None,None,None,None,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1039/c8ta01902a,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,12/28/2018,22,NaN,NaN,390,"Here we evidence that a mixed noble metal free Co/Cu-containing polyoxometalate/Carbon Cloth (Cu6Co7/CC) hybrid possesses excellent activity as a water splitting pre-electrocatalyst at neutral pH, with Hydrogen Evolution Reaction (HER) and Oxygen Evolution Reaction (OER) overpotentials of 390 mV and 500 mV at 10 mA cm(-2) and Tafel slopes of 96 mV dec(-1) and 147 mV dec(-1), respectively","Normal,only neutral.",1,1,0,C,Co,Cu,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c6nr05564h,Peoples R China,Wuhan Univ Technol,NANOSCALE,8.307,11/16/2016,60,115,80,136,"Benefitting from structural advantages, including ultrasmall nanoparticles, large exposed surface area and fast charge transfer, MoP NPs@NC exhibits excellent HER catalytic activities with small overpotentials at all pH values (j = 10 mA cm(-2) at eta = 115, 136 and 80 mV in 0.5 M H2SO4, 1.0 M phosphate buffer solution and 1.0 M KOH, respectively.)","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,N,P,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.apcatb.2022.121095,Peoples R China,Luoyang Normal Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,5/6/2022,12,68,23,61,"The optimal Ru/D-NPC therefore achieves ultralow overpotentials of 23, 61, and 68 mV at the current density of 10 mA cm(-2) for HER in alkaline, neutral, and acidic electrolytes, respectively, demonstrating the excellent pH-universal HER activities","Normal,acid, alkaline and neutral.",0,0,0,C,N,P,Ru,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/aac851,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,12/28/2018,16,89,105,161,"In 0.5 M H2SO4, this MnMoO4 NSA/NF electrode needs an overpotential of 89 mV to drive current densities of 10 mA cm(-2), to achieve the same current density, it demands overpotentials of 105 mV in 1.0 M KOH, 161 mV in 1.0M PBS (pH = 7), respectively","Normal,acid, alkaline and neutral.",0,0,0,Mn,Mo,O,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.202000139,Peoples R China,Xi An Jiao Tong Univ,CHEMCATCHEM,5.497,4/20/2020,33,126,237,258,"As for HER, such a MoS2/EEBP heterostructure exhibits promising catalytic performance with low overpotentials of 126 mV, 237 mV and 258 mV at 10 mA cm(-2) (eta(10)) as well as low Tafel slopes in both acid, alkaline and neutral media, respectively","Normal,acid, alkaline and neutral.",1,0,0,Mo,S,P,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2022.08.116,NaN,NaN,Journal of colloid and interface science,9.965,9/3/2022,0,32,34,284,"Importantly, Pt5Cu2 NTs display the best hydrogen evolution reaction (HER) performance in all pH conditions compared to other samples, which just require overpotentials of 34卤2, 32卤2, and 284卤2mV at 10mAcm-2 in basic, acidic, and neutral solutions, respectively","Normal,acid and alkaline.",0,1,0,Cu,Pt,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1021/acscatal.7b02225,Peoples R China,Wuhan Univ Technol,ACS CATALYSIS,13.7,9/1/2017,218,235,204,284,"On a simple glassy carbon (GC) electrode, NiS2/MoS2 HNW displays over potentials at -10 mA cm(-2) catalytic current density (eta(10)) of 204, 235, and 284 mV with small Tafel slopes of 65, 58, and 83 mV dec(-1) in alkaline, acidic, and neutral electrolyte, respectively, exhibiting pH-universal-efficient electrocatalytic HER performance, which is comparable to the recently reported state-of-the-art sulfide-based HER electrocatalysts","Normal,acid, alkaline and neutral.",1,1,0,Mo,Ni,S,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c7nr03515b,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,11/21/2017,154,67,78,84,"To achieve a current density of 10 mA cm(-2), Mo-Ni2P NWs/NF required an overpotential of 67 mV in acidic solution, 78 mV in alkaline solution and 84 mV in neutral solution","Normal,acid, alkaline and neutral.",0,0,0,Mo,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.04.076,Peoples R China,Univ Sci & Technol China,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,7/2/2019,8,NaN,NaN,41,The CoNi-HNP requires a 41 mV overpotential to drive a 10 mA cm(-2) current density for HER in 1.0 M potassium phosphate buffer solution (pH = 7),"Normal,only neutral.",0,0,0,Co,Ni,W,B,P,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2021.08.169,Peoples R China,Luoyang Normal Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,10/15/2021,8,NaN,93,96,"In 1 M KOH and 1 M PBS solution, the resultant Ni2P@NC/NF requires the ultralow overpotentials of only 93 and 96 mV to drive the current density of 10 mA cm-2 with the Faradaic efficiency of 96% and 94%, respectively","Normal,acid and alkaline.",0,0,0,C,N,Ni,P,None,None,None,None,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.colsurfa.2020.125194,India,Thiruvalluvar Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,9/30/2020,7,174,199,249,"The obtained electrochemical results displayed that the Ni3S2/NC20 composite showed a good activity with the overpotential value of 174, 199 and 249 mV in 0.5 M H2SO4, 1.0 M KOH, and 1.0 M phosphate buffer solution (PBS) at 10 mA cm-2, respectively","Normal,acid, alkaline and neutral.",1,0,0,C,N,Ni,P,S,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10.1039/c9ta08812a,Peoples R China,Guangdong Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,10/21/2019,47,NaN,NaN,67,"The best Zn and S codoped CoP nanorod clusters on carbon paper (Zn,S-CoP NRCs/CP) require overpotential values of 67 and 391 mV for hydrogen evolution reaction (HER) and oxygen evolution reaction (OER) at 10 mA cm(-2) in 1.0 M phosphate-buffered solution, respectively","Normal,only neutral.",1,1,0,C,Co,O,P,S,Zn,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.0c00241,IL 60115 USA,Northern Illinois Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,8/19/2020,48,20,36,50,"In combination with the intimate LixNiO and Ni interfacial junctions that generate localized hotspots for promoted hydride coupling and hydrogen desorption, the catalysts produce hydrogen at a current density of 10 mA cm(-2) under overpotentials of only 20, 50, and 36 mV in acidic, neutral, and alkaline electrolytes, respectively, making them among the most active Pt-free catalysts developed thus far","Normal,acid, alkaline and neutral.",0,0,0,Ni,Li,O,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aesr.202000054,Peoples R China,Chinese Acad Sci,NaN,0,2/1/2021,2,49,NaN,93,"Impressively, Ir-TiN NWs electrocatalysts grown from titanium dioxide nanoparticles, which are capable of delivering quick hydrogen (H-2) evaluation with least over-potentials of 93mV for 10mAcm(-2) in neutral medium","Normal,only neutral.",0,0,0,Ir,N,Ti,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.12.021,Peoples R China,China Univ Petr East China,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/4/2021,5,99,98,196,"Benefiting from the superior electrical conductivity of NC carrier and the reduced resistance of electrons to the active site, the prepared ultrafine RuP2@NC demonstrates the obviously enhanced electrocatalytic activity for HER, which results in higher current density and lower over potentials (99, 98 and 196 mV to reach 10 mA cm(-2) in 0.5 M H2SO4, 1 M KOH and 1 M PBS, respectively)","Normal,acid, alkaline and neutral.",1,0,0,C,N,P,Ru,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2022.116379,Iran,Ferdowsi Univ Mashhad,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,6/6/2022,0,101,90,212,"The phosphorous doped NiSe catalyst needs the lowest overpotentials of 90,101, 212, and 296 mV at 10 mAcm(-2) in alkaline, acidic, neutral, and seawater electrolytes, respectively, as well as continuous stable operation over 100 h","Normal,acid, alkaline and neutral.",1,1,0,Ni,P,Se,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2019.01.020,Peoples R China,Sch Chem & Chem Engn,JOURNAL OF CATALYSIS,8.047,5/20/2019,70,67,86,121,"The unique 3D Mo2C@MoS2 NS delivers excellent HER performances over a wide range of pH 0-14, with Tafel slopes of 37, 46, and 39 mV dec(-1) and overpotentials of 67, 121, and 86 mV at -10 mA cm(-2) in 0.5 M H2SO4, 1 M PBS and 1 M KOH as well as continuous durability above 120 h, which are better than that of partial reported carbide, phosphide and selenide electrocatalysts","Normal,acid, alkaline and neutral.",0,1,0,C,Mo,S,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
