,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_HER
0,10.1016/j.jcis.2015.03.018,Saudi Arabia,Najran Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2015-07-15,191,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2015.03.018,NaN,NaN,NaN,Fe,O,Ti,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1002/chem.201103088,Japan,Hokkaido Univ,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2012-02-01,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201103088,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.6023/cjoc1105252,Peoples R China,Tianjin Univ,CHINESE JOURNAL OF ORGANIC CHEMISTRY,0.35,2012-04-04,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.6023/cjoc1105252,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cogsc.2021.100455,India,IIT Delhi,CURRENT OPINION IN GREEN AND SUSTAINABLE CHEMISTRY,8.843,2021-07-09,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cogsc.2021.100455,NaN,NaN,NaN,P,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1038/s41467-020-19997-y,Peoples R China,Qufu Normal Univ,NATURE COMMUNICATIONS,17.694,2021-02-23,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1038/s41467-020-19997-y,NaN,NaN,NaN,C,In,O,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/advs.201800760,Peoples R China,Sun Yat Sen Univ,ADVANCED SCIENCE,17.521,2019-01-04,70,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/advs.201800760,NaN,NaN,NaN,C,N,O,Ru,S,Zn,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.5b04856,Sweden,KTH Royal Inst Technol,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2015-07-22,292,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.5b04856,NaN,NaN,NaN,Ni,O,Ru,Ti,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/catal8020043,South Korea,Hanyang Univ,CATALYSTS,4.501,2018-12-28,15,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal8020043,NaN,NaN,NaN,Bi,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.5004/dwt.2021.27110,Taiwan,Natl Sun Yat Sen Univ,DESALINATION AND WATER TREATMENT,1.273,2021-06-17,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.5004/dwt.2021.27110,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/cs4010453,Italy,Univ Milan,ACS CATALYSIS,13.7,2014-03-19,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/cs4010453,NaN,NaN,NaN,Nb,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2013.01.118,Peoples R China,Liaoning Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2013-06-26,22,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2013.01.118,NaN,NaN,NaN,C,Ce,O,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c3ee42143k,CA 91125 USA,CALTECH,ENERGY & ENVIRONMENTAL SCIENCE,39.714,2013-12-01,44,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c3ee42143k,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcata.2021.118290,Canada,Univ Toronto,APPLIED CATALYSIS A-GENERAL,5.723,2021-12-20,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2021.118290,NaN,NaN,NaN,C,O,Pd,Pt,S,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smll.202104761,MD 20742 USA,Univ Maryland,SMALL,15.153,2022-01-29,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/smll.202104761,NaN,NaN,NaN,Li,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsenergylett.1c00037,Canada,Inst Natl Rech Sci Energie Mat & Telecommun,ACS ENERGY LETTERS,23.991,2021-05-23,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsenergylett.1c00037,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcis.2021.01.045,Peoples R China,Jiangsu Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2021-03-21,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcis.2021.01.045,NaN,NaN,NaN,C,Mn,N,O,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,10.1007/s12598-021-01756-7,Peoples R China,Jianghan Univ,RARE METALS,6.318,2021-05-26,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s12598-021-01756-7,NaN,NaN,NaN,C,Ce,N,O,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.micromeso.2019.109750,CT 06269 USA,Univ Connecticut,MICROPOROUS AND MESOPOROUS MATERIALS,5.876,2020-02-17,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.micromeso.2019.109750,NaN,NaN,NaN,Ni,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsanm.9b00146,Peoples R China,Chinese Acad Sci,ACS APPLIED NANO MATERIALS,6.14,2019-05-20,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsanm.9b00146,NaN,NaN,NaN,C,P,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.susmat.2021.e00252,Nigeria,Ladoke Akintola Univ Technol,SUSTAINABLE MATERIALS AND TECHNOLOGIES,10.681,2021-06-27,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.susmat.2021.e00252,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s43153-020-00065-3,Brazil,Univ Fed Sao Carlos,BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,1.772,2020-09-08,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s43153-020-00065-3,NaN,NaN,NaN,Au,Ce,Mn,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/S0360-3199(98)00084-6,India,Banaras Hindu Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,1999-05-01,54,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/S0360-3199(98)00084-6,NaN,NaN,NaN,Co,Cu,Fe,Mn,Ni,O,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1016/j.apcatb.2011.08.004,Japan,Osaka Prefecture Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2011-12-07,42,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcatb.2011.08.004,NaN,NaN,NaN,N,O,W,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.watres.2015.01.043,Taiwan,Natl Taiwan Univ,WATER RESEARCH,13.4,2015-05-20,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.watres.2015.01.043,NaN,NaN,NaN,N,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/0004-6981(86)90239-8,"ALCAN INT LTD,CTR RES & DEV,BOX 8400,KINGSTON K7L 4Z4,ONTARIO,CANADA","ALCAN INT LTD,CTR RES & DEV,BOX 8400,KINGSTON K7L 4Z4,ONTARIO,CANADA",ATMOSPHERIC ENVIRONMENT,5.755,1986-01-01,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/0004-6981(86)90239-8,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2011.12.049,Spain,Univ Basque Country,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2012-04-01,40,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2011.12.049,NaN,NaN,NaN,Au,C,Cu,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.8b16578,Germany,Ulm Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,2019-01-22,39,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsami.8b16578,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/anie.201506044,Germany,Max Planck Inst Chem Energy Convers,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,2015-11-23,93,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/anie.201506044,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.133177,Peoples R China,Dalian Univ Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2022-01-15,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.133177,NaN,NaN,NaN,C,P,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3390/ma12193174,Spain,Univ Basque Country,MATERIALS,3.748,2019-11-12,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/ma12193174,NaN,NaN,NaN,Al,Ce,Co,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1149/2.0031611jes,South Korea,Sejong Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2016-01-01,45,NaN,NaN,NaN,"Highly active Sn-Co3O4 and Ni-Co3O4 reach 10 mA cm(-2) at a low overpotential of 0.354 V and 0.360 V, respectively, which is close to Ir/C (0.373 V)",No pH key word.10.1149/2.0031611jes,NaN,NaN,NaN,Co,Ni,O,Sn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.carbon.2019.03.083,Peoples R China,Chinese Acad Sci,CARBON,11.307,2019-06-04,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.carbon.2019.03.083,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.jiec.2010.01.017,South Korea,Chungnam Natl Univ,JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY,6.76,2010-01-25,27,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jiec.2010.01.017,NaN,NaN,NaN,Cu,Fe,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10934-015-0117-4,Malaysia,Univ Kebangsaan Malaysia,JOURNAL OF POROUS MATERIALS,2.523,2016-06-01,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10934-015-0117-4,NaN,NaN,NaN,O,Ti,W,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.chemosphere.2004.09.012,Spain,Univ Oviedo,CHEMOSPHERE,8.943,2005-01-01,65,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.chemosphere.2004.09.012,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jp809220z,TN 37831 USA,Oak Ridge Natl Lab,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2009-03-05,77,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp809220z,NaN,NaN,NaN,Au,C,O,Si,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10853-009-3574-9,Bulgaria,Bulgarian Acad Sci,JOURNAL OF MATERIALS SCIENCE,4.682,2009-12-01,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10853-009-3574-9,NaN,NaN,NaN,O,Ti,Zr,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcat.2019.11.002,Peoples R China,Guangxi Normal Univ,JOURNAL OF CATALYSIS,8.047,2020-04-23,44,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcat.2019.11.002,NaN,NaN,NaN,C,Fe,N,O,S,None,None,None,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcata.2020.117555,Japan,Hokkaido Univ,APPLIED CATALYSIS A-GENERAL,5.723,2020-05-18,9,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apcata.2020.117555,NaN,NaN,NaN,C,Ca,Co,Fe,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d0ta05594h,Peoples R China,Hebei Univ Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2020-10-08,16,NaN,88.0,NaN,"The catalyst exhibits a much improved HER activity, which only requires a low overpotential of 88 mV at a current density of 10 mA cm(-2)and a Tafel slope of 87 mV dec(-1)in 1 M KOH","Normal,only alkaline.",1,0,0,Ni,S,None,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.est.0c05152,Peoples R China,Beihang Univ,ENVIRONMENTAL SCIENCE & TECHNOLOGY,11.357,2021-01-29,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acs.est.0c05152,NaN,NaN,NaN,Al,As,N,O,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/chem.201701630,CA 95616 USA,Univ Calif Davis,CHEMISTRY-A EUROPEAN JOURNAL,5.02,2017-09-04,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/chem.201701630,NaN,NaN,NaN,Mn,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1039/c7ta05797k,Peoples R China,Chinese Acad Sci,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2017-12-06,14,NaN,NaN,NaN,They exhibited efficient electrocatalytic oxygen evolution reaction (OER) activity with the lowest overpotential of 0.290 V to afford 10 mA cm(-2) current density and remarkable stability over 48 h without any significant shift in the overpotential,No pH key word.10.1039/c7ta05797k,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s11051-020-04989-2,Egypt,CMRDI,JOURNAL OF NANOPARTICLE RESEARCH,2.533,2020-09-23,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11051-020-04989-2,NaN,NaN,NaN,O,Pb,Pt,Ti,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,10.1016/j.jece.2017.06.026,Italy,ENEA Italian Natl Agcy New Technol,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,7.968,2017-11-03,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jece.2017.06.026,NaN,NaN,NaN,O,P,Ti,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal11080940,South Africa,Univ Pretoria,CATALYSTS,4.501,2021-09-02,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/catal11080940,NaN,NaN,NaN,B,Fe,O,Ti,V,Zn,Zr,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/cphc.200800768,India,Indian Inst Sci,CHEMPHYSCHEM,3.52,2009-03-09,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/cphc.200800768,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.201500440,England,Univ Bristol,CHEMELECTROCHEM,4.782,2016-02-01,59,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/celc.201500440,NaN,NaN,NaN,B,C,La,Mn,O,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1038/s41467-018-04358-7,India,Indian Inst Sci Educ & Res IISER Kolkata,NATURE COMMUNICATIONS,17.694,2018-12-28,79,NaN,NaN,NaN,"The paper-electrodes demonstrate exceptional activities towards oxygen evolution reaction and hydrogen evolution reaction, requiring overpotentials of 240 and 32 mV at 50 and -10 mA cm(-2), respectively, even as they endure extreme mechanical stress",No pH key word.10.1038/s41467-018-04358-7,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,10.1002/jctb.934,Peoples R China,Chinese Acad Sci,JOURNAL OF CHEMICAL TECHNOLOGY AND BIOTECHNOLOGY,3.709,2004-03-01,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/jctb.934,NaN,NaN,NaN,F,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1qi00857a,Peoples R China,Nankai Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,2021-11-29,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1qi00857a,NaN,NaN,NaN,Ni,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.0c07179,CT 06520 USA,Yale Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2020-11-02,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.0c07179,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c7se00151g,Japan,Kyoto Univ,SUSTAINABLE ENERGY & FUELS,6.813,2018-01-26,26,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c7se00151g,NaN,NaN,NaN,B,Cd,In,N,O,S,Ta,Zn,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
