,Acid_OVP,Element_1 Relative Atomic Mass,Element_1 Atomic Number,Element_1 Period,Element_1 Group,Element_1 Ionization Potential,Element_1 Electronegativity,Element_1 Number of d electrons,Element_1 Atomic Radius,Element_2 Relative Atomic Mass,Element_2 Atomic Number,Element_2 Period,Element_2 Group,Element_2 Ionization Potential,Element_2 Electronegativity,Element_2 Number of d electrons,Element_2 Atomic Radius,Element_3 Relative Atomic Mass,Element_3 Atomic Number,Element_3 Period,Element_3 Group,Element_3 Ionization Potential,Element_3 Electronegativity,Element_3 Number of d electrons,Element_3 Atomic Radius,Element_4 Relative Atomic Mass,Element_4 Atomic Number,Element_4 Period,Element_4 Group,Element_4 Ionization Potential,Element_4 Electronegativity,Element_4 Number of d electrons,Element_4 Atomic Radius,Element_5 Relative Atomic Mass,Element_5 Atomic Number,Element_5 Period,Element_5 Group,Element_5 Ionization Potential,Element_5 Electronegativity,Element_5 Number of d electrons,Element_5 Atomic Radius,Element_6 Relative Atomic Mass,Element_6 Atomic Number,Element_6 Period,Element_6 Group,Element_6 Ionization Potential,Element_6 Electronegativity,Element_6 Number of d electrons,Element_6 Atomic Radius,Element_7 Relative Atomic Mass,Element_7 Atomic Number,Element_7 Period,Element_7 Group,Element_7 Ionization Potential,Element_7 Electronegativity,Element_7 Number of d electrons,Element_7 Atomic Radius,Element_8 Relative Atomic Mass,Element_8 Atomic Number,Element_8 Period,Element_8 Group,Element_8 Ionization Potential,Element_8 Electronegativity,Element_8 Number of d electrons,Element_8 Atomic Radius,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
95,237.0,26.9815,13,3,13,5.95,1.61,0,143,192.217,77,6,9,9.1,2.2,7,136,58.6934,28,4,10,7.61,1.91,8,124,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,208.0,138.905,57,6,3,5.5,1.1,1,187,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
97,188.0,12.0107,6,2,14,11.22,2.56,0,77,14.0067,7,2,15,14.48,3.04,0,92,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,200.0,12.0107,6,2,14,11.22,2.56,0,77,63.546,29,4,11,7.69,1.9,10,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,359.0,12.0107,6,2,14,11.22,2.56,0,77,192.217,77,6,9,9.1,2.2,7,136,65.38,30,4,12,9.35,1.65,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,454.9,58.933,27,4,9,7.81,1.88,7,125,95.94,42,5,6,7.35,2.16,5,139,14.0067,7,2,15,14.48,3.04,0,92,32.065,16,3,16,10.31,2.58,0,127,47.867,22,4,4,6.81,1.54,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,177.0,12.0107,6,2,14,11.22,2.56,0,77,16,8,2,16,13.56,3.44,0,48,54.938,25,4,7,7.4,1.56,5,127,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,371.0,12.0107,6,2,14,11.22,2.56,0,77,192.217,77,6,9,9.1,2.2,7,136,14.0067,7,2,15,14.48,3.04,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,465.0,12.0107,6,2,14,11.22,2.56,0,77,58.933,27,4,9,7.81,1.88,7,125,18.9984,9,2,17,18.6,3.98,0,73,16,8,2,16,13.56,3.44,0,48,118.71,50,5,14,7.37,1.96,10,162,14.0067,7,2,15,14.48,3.04,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,574.0,58.933,27,4,9,7.81,1.88,7,125,55.845,26,4,8,7.83,1.83,6,126,6.941,3,2,1,5.37,0.98,0,145,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,161.0,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,54.938,25,4,7,7.4,1.56,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,236.0,192.217,77,6,9,9.1,2.2,7,136,118.71,50,5,14,7.37,1.96,10,162,183.84,74,6,6,7.98,2.36,4,141,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,672.0,58.6934,28,4,10,7.61,1.91,8,124,54.938,25,4,7,7.4,1.56,5,127,121.76,51,5,15,8.35,2.05,10,159,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,205.0,12.0107,6,2,14,11.22,2.56,0,77,138.905,57,6,3,5.5,1.1,1,187,14.0067,7,2,15,14.48,3.04,0,92,12.0107,6,2,14,11.22,2.56,0,77,192.217,77,6,9,9.1,2.2,7,136,195.084,78,6,10,8.9,2.28,9,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,209.0,12.0107,6,2,14,11.22,2.56,0,77,58.933,27,4,9,7.81,1.88,7,125,101.07,44,5,8,7.5,2.2,7,134,14.0067,7,2,15,14.48,3.04,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,302.0,192.217,77,6,9,9.1,2.2,7,136,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,231.0,63.546,29,4,11,7.69,1.9,10,128,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,32.065,16,3,16,10.31,2.58,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,177.0,101.07,44,5,8,7.5,2.2,7,134,114.818,49,5,13,8.95,1.78,10,166,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,198.0,192.217,77,6,9,9.1,2.2,7,136,16,8,2,16,13.56,3.44,0,48,12.0107,6,2,14,11.22,2.56,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,360.0,18.9984,9,2,17,18.6,3.98,0,73,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,118.71,50,5,14,7.37,1.96,10,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,278.0,55.845,26,4,8,7.83,1.83,6,126,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,227.0,12.0107,6,2,14,11.22,2.56,0,77,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
117,385.0,58.933,27,4,9,7.81,1.88,7,125,55.845,26,4,8,7.83,1.83,6,126,30.9737,15,3,15,10.3,2.19,0,128,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,164.0,140.116,58,6,3,6.91,1.12,1,181,95.94,42,5,6,7.35,2.16,5,139,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,294.0,12.0107,6,2,14,11.22,2.56,0,77,55.845,26,4,8,7.83,1.83,6,126,14.0067,7,2,15,14.48,3.04,0,92,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,650.0,55.845,26,4,8,7.83,1.83,6,126,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
121,265.0,12.0107,6,2,14,11.22,2.56,0,77,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,238.0,192.217,77,6,9,9.1,2.2,7,136,58.6934,28,4,10,7.61,1.91,8,124,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,228.0,12.0107,6,2,14,11.22,2.56,0,77,16,8,2,16,13.56,3.44,0,48,14.0067,7,2,15,14.48,3.04,0,92,101.07,44,5,8,7.5,2.2,7,134,32.065,16,3,16,10.31,2.58,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,191.0,207.2,82,6,14,7.38,2.33,10,175,101.07,44,5,8,7.5,2.2,7,134,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,307.0,192.217,77,6,9,9.1,2.2,7,136,207.2,82,6,14,7.38,2.33,10,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,267.0,192.217,77,6,9,9.1,2.2,7,136,54.938,25,4,7,7.4,1.56,5,127,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,300.0,10.811,5,2,13,8.33,2.04,0,98,14.0067,7,2,15,14.48,3.04,0,92,12.0107,6,2,14,11.22,2.56,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,278.0,192.217,77,6,9,9.1,2.2,7,136,138.905,57,6,3,5.5,1.1,1,187,6.941,3,2,1,5.37,0.98,0,145,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,160.0,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,87.62,38,5,2,5.67,0.95,10,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,200.0,10.811,5,2,13,8.33,2.04,0,98,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,400.0,58.933,27,4,9,7.81,1.88,7,125,14.0067,7,2,15,14.48,3.04,0,92,16,8,2,16,13.56,3.44,0,48,12.0107,6,2,14,11.22,2.56,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,206.0,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,65.38,30,4,12,9.35,1.65,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,570.0,12.0107,6,2,14,11.22,2.56,0,77,14.0067,7,2,15,14.48,3.04,0,92,208.98,83,6,15,7.25,2.02,10,170,16,8,2,16,13.56,3.44,0,48,35.453,17,3,17,12.96,3.16,0,99,50.942,23,4,5,6.76,1.63,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,255.0,63.546,29,4,11,7.69,1.9,10,128,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
135,229.0,192.217,77,6,9,9.1,2.2,7,136,16,8,2,16,13.56,3.44,0,48,183.84,74,6,6,7.98,2.36,4,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,202.0,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,342.0,192.217,77,6,9,9.1,2.2,7,136,16,8,2,16,13.56,3.44,0,48,47.867,22,4,4,6.81,1.54,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,370.0,12.0107,6,2,14,11.22,2.56,0,77,58.933,27,4,9,7.81,1.88,7,125,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,196.0,12.0107,6,2,14,11.22,2.56,0,77,192.217,77,6,9,9.1,2.2,7,136,58.6934,28,4,10,7.61,1.91,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,226.0,12.0107,6,2,14,11.22,2.56,0,77,192.217,77,6,9,9.1,2.2,7,136,106.42,46,5,10,8.3,2.2,10,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,240.0,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,58.6934,28,4,10,7.61,1.91,8,124,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
142,238.0,192.217,77,6,9,9.1,2.2,7,136,16,8,2,16,13.56,3.44,0,48,101.07,44,5,8,7.5,2.2,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,296.9,58.933,27,4,9,7.81,1.88,7,125,192.217,77,6,9,9.1,2.2,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,542.0,12.0107,6,2,14,11.22,2.56,0,77,16,8,2,16,13.56,3.44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
