Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1088/1361-6528/aac851,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,12/28/2018,16,89,105,161,"In 0.5 M H2SO4, this MnMoO4 NSA/NF electrode needs an overpotential of 89 mV to drive current densities of 10 mA cm(-2), to achieve the same current density, it demands overpotentials of 105 mV in 1.0 M KOH, 161 mV in 1.0M PBS (pH = 7), respectively","Normal,acid, alkaline and neutral.",0,0,0,Mn,Mo,O,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cctc.202000139,Peoples R China,Xi An Jiao Tong Univ,CHEMCATCHEM,5.497,4/20/2020,33,126,237,258,"As for HER, such a MoS2/EEBP heterostructure exhibits promising catalytic performance with low overpotentials of 126 mV, 237 mV and 258 mV at 10 mA cm(-2) (eta(10)) as well as low Tafel slopes in both acid, alkaline and neutral media, respectively","Normal,acid, alkaline and neutral.",1,0,0,Mo,S,P,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2020.09.099,Taiwan,Natl Tsing Hua Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,1/5/2021,4,27,NaN,NaN,These NPs exhibited efficient activity with a low overpotential of 27 mV to reach 10 mA cm(-2) in acidic media,"Normal,only acid.",0,0,0,Sb,Pt,None,None,None,None,None,None,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8ee01270a,TX 77204 USA,Univ Houston,ENERGY & ENVIRONMENTAL SCIENCE,39.714,12/28/2018,210,33,71,NaN,"The as-prepared electrocatalyst requires an overpotential of only 33 mV to achieve a benchmark of 10 mA cm(-2), with a very large exchange current density and high turnover frequencies (TOFs) in acid media, superior to most electrocatalysts made of metal phosphides, well-known MoS2 and WS2 catalysts, and it performs comparably to state-of-the-art Pt catalysts","Normal,only acid.",0,1,0,Co,P,Ni,P,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2017.02.093,Peoples R China,Zhejiang Normal Univ,ELECTROCHIMICA ACTA,7.336,5/1/2017,17,102,NaN,NaN,These caterpillar-like MoSx@MWCNT hybrids show a high HER capability in 0.5 M H2SO4 solution with a low overpotential of 102 mV vs standard hydrogen electrode (SHE) and a small Tafel slope of 35 mV dec (1) at 10 mA cm (2),"Normal,only acid.",0,0,0,C,S,Mo,None,None,None,None,None,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2022.08.116,NaN,NaN,Journal of colloid and interface science,9.965,9/3/2022,0,32,34,284,"Importantly, Pt5Cu2 NTs display the best hydrogen evolution reaction (HER) performance in all pH conditions compared to other samples, which just require overpotentials of 34卤2, 32卤2, and 284卤2mV at 10mAcm-2 in basic, acidic, and neutral solutions, respectively","Normal,acid and alkaline.",0,1,0,Cu,Pt,None,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1021/acs.energyfuels.0c03688,India,Acad Sci & Innovat Res AcSIR,ENERGY & FUELS,4.654,3/14/2021,7,357,NaN,NaN,It showed an overpotential value of 357 mV at a current density of 10 mA cm(-2) in 0.5 M H2SO4,"Normal,only acid.",1,0,0,C,Ni,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.201705324,Peoples R China,Univ Sci & Technol China,ADVANCED MATERIALS,32.086,12/28/2018,182,24,NaN,NaN,"The highly active electrocatalyst, with remarkably reduced Ir loading (1.56 wt%), achieves an ultralow Tafel slope of 23 mV dec(-1) and an overpotential of only 24 mV at a current density of 10 mA cm(-2) in 0.5 m sulfuric acid solution","Normal,only acid.",0,0,0,C,Co,Ir,N,None,None,None,None,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acs.nanolett.0c00127,Peoples R China,China Univ Geosci,NANO LETTERS,12.262,4/30/2020,92,26,NaN,NaN,"When Ir-SA@Fe@NCNT acts as a bifunctional electrocatalyst at ultralow Ir loading of 1.14 mu g cm(-2), the required overpotentials to deliver 10 mA cm(-2) are 250 and 26 mV for oxygen evolution reaction (OER) and hydrogen evolution reaction (HER) in 0.5 M H2SO4 electrolyte corresponding to 1370- and 61-fold better mass activities than benchmark IrO, and Pt/C at an overpotential of 270 mV, respectively, resulting in only 1.51 V to drive overall water splitting","Normal,only acid.",1,1,0,C,Fe,Ir,N,O,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1021/acsomega.9b01680,India,Dr Babasaheb Ambedkar Marathwada Univ,ACS OMEGA,4.132,12/6/2019,11,47,NaN,NaN,"The OAm-GO/CZTS shows brilliant electrocatalytic performance and durability toward H-2 and O-2 in both acidic and basic media, with overpotentials of 47 mV for HER and 1.36 V for OER at a current density of 10 mA cm(-2) and Tafel slopes of 64 and 91 mV dec(-1), respectively, which are extremely higher to those of transition metal chalcogenide and as good as of commercial precious-metal catalysts.","Normal,only acid.",0,1,0,C,O,Cu,Sn,Zn,S,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.energyfuels.1c00626,Peoples R China,Xiamen Univ,ENERGY & FUELS,4.654,5/16/2021,2,15,14,NaN,"The overpotentials of the optimal catalyst NiS2/PtNi at 10 mA cm(-2) for HER are as low as 14 and 15 mV in 0.1 M KOH and 0.1 M HClO4, respectively, much lower than those of a state-of-the-art commercial Pt/C catalyst","Normal,acid and alkaline.",0,0,0,Ni,Pt,S,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2021.138406,Peoples R China,Nanjing Univ Sci & Technol,ELECTROCHIMICA ACTA,7.336,7/1/2021,5,19,NaN,NaN,"Ni@C-10 (Pt loading is 4.3 mu g cm(-2) on the working electrode) exhibits negligible onset potential, and only 40 mV vs RHE potential is required to support 10 mA cm(-2) in 0.1 M H2SO4 aqueous solution, which is better than 19 mV of Pt/C (59 mV)","Normal,only acid.",0,1,0,C,Ni,Pt,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/d0nj05565d,India,Indian Inst Sci,NEW JOURNAL OF CHEMISTRY,3.925,2/22/2021,8,68,32,NaN,"It requires only 32 and 68 mV overpotential (eta) to achieve a current density of 10 mA cm(-2) in 1 M KOH and 1 M H2SO4 solution, respectively","Normal,acid and alkaline.",0,0,0,C,Mg,N,Ru,S,None,None,None,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsami.6b10436,India,Natl Inst Sci Educ & Res,ACS APPLIED MATERIALS & INTERFACES,10.383,10/26/2016,121,93,95,NaN,This catalyst also exhibits superior HER activity with a current density of 10 mAcm(-2) at similar to 93 and 95 mV in acidic and basic media,"Normal,only acid.",0,1,0,O,Ru,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.cej.2021.128811,Peoples R China,Chongqing Univ,CHEMICAL ENGINEERING JOURNAL,16.744,5/19/2021,6,101,NaN,NaN,"When used as a hydrogen evolution reaction electrocatalyst in acidic media, the optimized material demonstrates a low overpotential of 101 mV at -10 mA cm(-2), a Tafel slope of 40 mV dec(-1), and significantly enhanced durability","Normal,only acid.",0,0,0,C,Mo,Re,S,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.7b02225,Peoples R China,Wuhan Univ Technol,ACS CATALYSIS,13.7,9/1/2017,218,235,204,284,"On a simple glassy carbon (GC) electrode, NiS2/MoS2 HNW displays over potentials at -10 mA cm(-2) catalytic current density (eta(10)) of 204, 235, and 284 mV with small Tafel slopes of 65, 58, and 83 mV dec(-1) in alkaline, acidic, and neutral electrolyte, respectively, exhibiting pH-universal-efficient electrocatalytic HER performance, which is comparable to the recently reported state-of-the-art sulfide-based HER electrocatalysts","Normal,acid, alkaline and neutral.",1,1,0,Mo,Ni,S,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c6nr03657k,Peoples R China,Jilin Univ,NANOSCALE,8.307,9/28/2016,50,19,NaN,NaN,"The MCNS/NC displays a very low onset overpotential of similar to 0 mV and an overpotential of 19 mV at 10 mA cm(-2) with a small Tafel slope of 28.9 mV dec(-1) in acid media, which is remarkably superior to most other transition metal-based catalysts and comparable to commercial Pt/C","Normal,only acid.",1,1,0,C,Mo,N,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.0c01642,TX 77843 USA,Texas A&M Univ,ACS APPLIED ENERGY MATERIALS,6.959,1/29/2021,6,220,NaN,NaN,"Electrochemical measurements showed that to achieve a current density of 10 mA cm(-2), black ZnO requires an overpotential of 220 mV, compared to 440 mV of its pristine counterpart in acidic (0.5 M H2SO4) electrolyte","Normal,only acid.",1,1,1,O,Zn,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121332,Peoples R China,Hunan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,6/9/2022,2,134,63,NaN,"As a HER electrocatalyst, it features the overpotentials of only 63 and 134 mV at a current density of 10 mA cm(-2) in 1.0 M KOH and 0.5 M H2SO4, respectively, which is equipped with glorious durability even at high current densities (e.g., 100 mA cm(-2) and 500 mA cm(-2))","Normal,acid and alkaline.",0,0,0,C,Ni,S,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b05427,Peoples R China,Chinese Acad Sci,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,36,87,83,NaN,"The NiCo2S4/Pd catalysts exhibit significantly lower overpotential of only 87 and 83 mV at 10 mA/cm(2) for the HER in both acidic and alkaline conditions, respectively, relative to NiCo2S4 (247, 226 mV) and Pd (175, 385 mV) catalysts","Normal,acid and alkaline.",1,1,0,Co,Ni,Pd,S,None,None,None,None,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr03548f,Peoples R China,Guangdong Univ Technol,NANOSCALE,8.307,7/9/2019,25,146,NaN,NaN,"The as-fabricated W2C IO exhibits superior electrocatalytic performance in 0.5 M H2SO4 solution in terms of a low overpotential of 146 mV to reach a current density of 10 mA cm(-2), a low Tafel slope of 78 mV dec(-1) and excellent long-term stability","Normal,only acid.",0,0,0,C,O,W,None,None,None,None,None,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.jcis.2022.08.102,NaN,NaN,Journal of colloid and interface science,9.965,9/3/2022,0,106,177,NaN,"As a result, the CoP@NC/NCNT electrode requires the overpotentials of 106 and 177mV at 10mAcm-2 in 0.5M H2SO4 and 1.0M KOH solutions for HER, respectively","Normal,acid and alkaline.",1,0,0,C,Co,N,P,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1039/d1nj04592j,Peoples R China,Shanghai Univ,NEW JOURNAL OF CHEMISTRY,3.925,12/27/2021,1,103,NaN,NaN,Its overpotential is 103 mV lower than that of pure Cu2MoS4 at a current density of 10 mA cm(-2) in an acidic medium (0.5 M H2SO4),"Normal,only acid.",0,0,1,C,Cu,Mo,S,Ti,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/adma.201801351,Peoples R China,Chinese Acad Sci,ADVANCED MATERIALS,32.086,12/28/2018,211,188,NaN,NaN,"Owing to the optimized surface configuration and altered electronic structure, the prepared catalyst displays a remarkable oxygen evolution reaction (OER) performance with low overpotential of 188 mV at 10 mA cm(-2) in acidic electrolyte, an ultralow Tafel slope of 43.96 mV dec(-1), and excellent stability in durability testing for 10 000 cycles, and continuous testing of 8 h at a current density of 10 mA cm(-2)","Normal,only acid.",1,0,0,Cu,O,Ru,None,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.5b12666,Peoples R China,Hunan Normal Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/6/2016,36,180,NaN,NaN,The overpotential of CoNS-C is 180 mV at 10 mA cm(-2) in 0.5 M aqueous H2SO4,"Normal,only acid.",1,0,0,C,Co,N,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10.1016/j.apsusc.2021.149769,India,Panjab Univ,APPLIED SURFACE SCIENCE,7.392,7/20/2021,1,78,NaN,NaN,"The present electrocatalyst require 78 mV, and 310 mV of overpotential to achieve 10 mA cm(-2) of current density for HER (acidic) and OER (basic), respectively","Normal,only acid.",1,1,0,Co,Pd,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.0c19890,South Korea,Dongguk Univ Seoul,ACS APPLIED MATERIALS & INTERFACES,10.383,3/14/2021,37,60,NaN,NaN,"The MoSe2/WS2 heterostructure displayed excellent electrocatalytic hydrogen evolution behavior with a 75 mV overpotential to drive a 10 mA.cm(-2) current density, a 60 mV.dec(-1) Tafel slope, and an over 20 h durable process in an acidic medium","Normal,only acid.",0,1,0,Mo,S,Se,W,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta01067k,South Korea,Ulsan Natl Inst Sci & Technol UNIST,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/30/2021,20,8,NaN,NaN,"Benefiting from the large specific electrochemical surface area, low charge transfer resistance and combined synergistic effect of bimetallic SAs and NPs, the as-obtained catalyst 1 requires an overpotential as low as 8 mV (commercial Pt/C requires 14 mV) in 0.5 M H2SO4 solution to deliver a benchmark current density of 10 mA cm(-2)","Normal,only acid.",0,1,0,C,Cu,N,Rh,None,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7ta02149f,Peoples R China,Sun Yat Sen Zhongshan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,6/20/2017,76,53,NaN,NaN,"As expected, this 3D hybrid electrocatalyst exhibits an enhanced HER activity with an onset potential of 19 mV, an overpotential of 53 mV at 10 mA cm(-2), a Tafel slope of 42 mV dec(-1), and a remarkable stability and durability in an acid solution","Normal,only acid.",0,1,0,C,Fe,P,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1039/c7nr03515b,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,11/21/2017,154,67,78,84,"To achieve a current density of 10 mA cm(-2), Mo-Ni2P NWs/NF required an overpotential of 67 mV in acidic solution, 78 mV in alkaline solution and 84 mV in neutral solution","Normal,acid, alkaline and neutral.",0,0,0,Mo,Ni,P,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1155/2020/7180347,Peoples R China,Cent South Univ Forestry & Technol,JOURNAL OF CHEMISTRY,3.241,5/11/2020,0,151,NaN,NaN,"In acid media, the as-prepared Ni2P-Ni12P5/CW exhibits an excellent catalytic activity with a low overpotential of 151 mV at 10 mA cm(-2) and a reasonably good long-term stability.","Normal,only acid.",0,0,0,Ni,P,C,O,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1016/j.jelechem.2018.05.013,Peoples R China,Yangzhou Univ,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,12/28/2018,19,29,46,NaN,"The overpotentials of the PtPd@NLS (@ 10 mA cm(-2)) in 0.5M H2SO4 and 1.0M KOH were 29 and 46 mV, respectively","Normal,acid and alkaline.",0,0,0,C,Pd,Pt,N,O,S,None,None,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1149/1945-7111/abc35f,Peoples R China,Minnan Normal Univ,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,11/24/2020,1,74,NaN,NaN,The overpotential to reach a current density of 10 mA cm(-2) in 0.5 M H2SO4 is only -74 mV with a Tafel slope of 46.9 mV dec(-1),"Normal,only acid.",0,0,0,C,Ni,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1016/j.jechem.2021.11.035,Peoples R China,Inner Mongolia Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,5/8/2022,1,29,NaN,NaN,"As a result, the VN-Co@CoSAs-NCNTs/CC electrode displays superb catalytic performance toward HER with a low overpotential of 29 mV at 10 mA cm(-2) in acidic medium, which could maintain for at least 60 h of stable performance","Normal,only acid.",0,0,0,C,Co,N,V,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.renene.2019.05.126,South Korea,Sejong Univ,RENEWABLE ENERGY,8.634,9/12/2019,24,92,NaN,NaN,"The electrochemical hydrogen evolution reaction (HER) performance revealed that MoSe2/graphene/NF electrocatlyst have a platinum-like activity with overpotential 92 mV at 10 mAcm(-2) and a small Tafel slope of 42 mV dec(-1) in an acidic medium, which is the best among the non-noble metal hydrogen evolution catalysts","Normal,only acid.",0,0,0,Mo,Se,C,Ni,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.colsurfa.2020.125194,India,Thiruvalluvar Univ,COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS,5.518,9/30/2020,7,174,199,249,"The obtained electrochemical results displayed that the Ni3S2/NC20 composite showed a good activity with the overpotential value of 174, 199 and 249 mV in 0.5 M H2SO4, 1.0 M KOH, and 1.0 M phosphate buffer solution (PBS) at 10 mA cm-2, respectively","Normal,acid, alkaline and neutral.",1,0,0,C,N,Ni,P,S,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/c9se00564a,Peoples R China,Hefei Univ Technol,SUSTAINABLE ENERGY & FUELS,6.813,11/5/2019,13,72,NaN,NaN,"When applied for HER testing in 0.5 M H2SO4 solution, the catalyst exhibited superior HER activity with an onset overpotential of 23 mV, a Tafel slope of 72 mV dec(-1), an exchange current density of 0.925 mA cm(-2) and an overpotential of 72 mV at a current density of 10 mA cm(-2), which were comparable to or even better than those of most of the catalysts reported so far","Normal,only acid.",0,1,0,C,Fe,P,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.inorgchem.0c03485,Peoples R China,Shaanxi Univ Sci & Technol,INORGANIC CHEMISTRY,5.436,3/22/2021,12,193,290,NaN,"Such an electrocatalyst exhibits overpotentials of 193 and 290 mV at 10 mA cm(-2) in 0.5 M H2SO4 and 1 M KOH, respectively, which was better than numerous previous reports","Normal,acid and alkaline.",1,0,0,C,Mo,N,S,Co,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acsami.8b12108,Peoples R China,Nankai Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,12/28/2018,53,81,89,NaN,"The obtained molybdenum carbide-carbon hybrid catalysts (MoC@NCS) exhibit extraordinarily electrochemical hydrogen evolution activity with a small overpotential of 89 and 81 mV to deliver a current density of 10 mA cm(-2) in alkaline (1.0 M KOH) and acidic (0.5 M H2SO4) medium, respectively, even comparable to noble-metal Pt/C benchmark","Normal,acid and alkaline.",0,0,1,C,Mo,N,None,None,None,None,None,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jmrt.2021.02.097,South Korea,Sejong Univ,JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,6.267,6/11/2021,2,76,92,NaN,"RHE) at a current density of 10 mA cm(-2), and the small Tafel slopes of 64 and 59 mV/dec in acidic and alkaline medium, respectively","Normal,acid and alkaline.",0,0,0,Pt,Te,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.flatc.2021.100302,Peoples R China,Fuzhou Univ,FLATCHEM,5.829,11/3/2021,3,157,68,NaN,"Specifically, the 0.5Ru0.1Cu-GN1000 can release a current density of 10 mA/cm(2) at 68 mV and 157 mV in 1.0 M KOH and 0.5 MH2SO4, respectively","Normal,acid and alkaline.",0,0,0,C,Cu,Ru,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
