,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Product_Type,Product_Type_Global_Multi,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1039/c9gc03088c,South Korea,Pohang Univ Sci & Technol POSTECH,GREEN CHEMISTRY,11.034,2020-01-16,46,73.3,None,0,"By varying the pyridinic N content, highly selective production of multicarbon alcohols was achieved using the Cu/NPC hybrid catalysts with a high faradaic efficiency for one pot production of multicarbon alcohols up to 73.3% at -1.05 V (vs","Normal, FE value found.",0,0,0,C,Cu,O,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1039/c9gc03088c,South Korea,Pohang Univ Sci & Technol POSTECH,GREEN CHEMISTRY,11.034,2020-01-16,46,64.6,None,0,"The faradaic efficiency for C2H5OH and C3H7OH was 64.6% and 8.7%, respectively","Normal, FE value found.",1,1,0,C,Cu,O,None,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1089/ees.2007.24.1,OH USA,Univ Cincinnati,ENVIRONMENTAL ENGINEERING SCIENCE,2.172,2007-01-01,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1089/ees.2007.24.1,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.organomet.2c00186,Peoples R China,Sichuan Normal Univ,ORGANOMETALLICS,3.837,2022-08-06,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.organomet.2c00186,NaN,NaN,NaN,Ag,Au,C,Cu,O,Pd,Zn,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.seppur.2016.07.022,Peoples R China,Nankai Univ,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2016-10-05,5,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.seppur.2016.07.022,NaN,NaN,NaN,C,O,Ti,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/ja077691k,CO 80401 USA,Natl Renewable Energy Lab,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2008-02-13,253,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ja077691k,NaN,NaN,NaN,C,Fe,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-019-11292-9,Peoples R China,Tsinghua Univ,NATURE COMMUNICATIONS,17.694,2019-08-08,75,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/s41467-019-11292-9,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,10.1007/BF00612423,"TOYOTA CENT RES & DEV LABS INC,NAGAKUTE,AICHI 48011,JAPAN","TOYOTA CENT RES & DEV LABS INC,NAGAKUTE,AICHI 48011,JAPAN",JOURNAL OF MATERIALS SCIENCE,4.682,1991-09-01,23,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/BF00612423,NaN,NaN,NaN,Ce,La,O,None,None,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1246/cl.190853,Japan,Kanagawa Univ,CHEMISTRY LETTERS,1.715,2020-04-02,9,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1246/cl.190853,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.6b02611,Japan,Osaka Univ,ACS CATALYSIS,13.7,2017-02-08,59,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.6b02611,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2013.11.037,Peoples R China,Chinese Acad Sci,JOURNAL OF POWER SOURCES,9.794,2014-02-26,101,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2013.11.037,NaN,NaN,NaN,Ce,Cu,La,Mg,N,O,Zr,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.3389/fchem.2019.00628,MA 02125 USA,Univ Massachusetts,FRONTIERS IN CHEMISTRY,5.545,2019-10-09,14,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3389/fchem.2019.00628,NaN,NaN,NaN,C,Mn,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7sc04682k,CA 94720 USA,Univ Calif Berkeley,CHEMICAL SCIENCE,9.969,2018-12-28,120,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c7sc04682k,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/aic.16853,England,Univ Manchester,AICHE JOURNAL,4.167,2019-12-06,24,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/aic.16853,NaN,NaN,NaN,C,N,Ni,O,Zr,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1023/A:1014257330996,Russia,Russian Acad Sci,KINETICS AND CATALYSIS,1.399,2002-01-01,25,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1023/A:1014257330996,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ef900409x,Colombia,Inst Chem,ENERGY & FUELS,4.654,2009-10-01,15,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ef900409x,NaN,NaN,NaN,La,Ni,O,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1cy00941a,Belgium,Katholieke Univ Leuven,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2021-09-23,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1cy00941a,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.cej.2021.130541,Peoples R China,Huazhong Univ Sci & Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2022-01-11,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2021.130541,NaN,NaN,NaN,Au,C,Co,Cr,Fe,O,S,Ti,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/S0926-860X(01)00620-2,Taiwan,Natl Tsing Hua Univ,APPLIED CATALYSIS A-GENERAL,5.723,2001-09-25,108,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0926-860X(01)00620-2,NaN,NaN,NaN,Al,C,Ce,Ni,O,Y,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.6b02381,France,Univ Claude Bernard Lyon 1,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2017-05-24,13,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.6b02381,NaN,NaN,NaN,C,Pd,Pt,Ru,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2018.10.091,Peoples R China,Zhejiang Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2018-12-28,25,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2018.10.091,NaN,NaN,NaN,B,C,O,Pd,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1007/s11243-014-9834-9,Egypt,Assiut Univ,TRANSITION METAL CHEMISTRY,2.266,2014-08-15,12,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11243-014-9834-9,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acssuschemeng.0c08963,Japan,Chiba Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2021-04-17,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.0c08963,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2018.04.094,New Zealand,Univ Canterbury,CHEMICAL ENGINEERING JOURNAL,16.744,2018-12-28,29,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2018.04.094,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ef00054a017,NaN,NaN,ENERGY & FUELS,4.654,1995-11-01,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ef00054a017,NaN,NaN,NaN,Ca,Na,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2019.122740,Peoples R China,"POB 2603,73 Huanghe Rd",CHEMICAL ENGINEERING JOURNAL,16.744,2019-12-10,33,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2019.122740,NaN,NaN,NaN,O,P,W,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsanm.0c00621,Peoples R China,East China Univ Sci & Technol,ACS APPLIED NANO MATERIALS,6.14,2020-10-20,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsanm.0c00621,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.orglett.9b00679,Peoples R China,East China Univ Sci & Technol,ORGANIC LETTERS,6.072,2019-05-27,12,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.orglett.9b00679,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ef990039t,Japan,Nihon Univ,ENERGY & FUELS,4.654,1999-09-01,18,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ef990039t,NaN,NaN,NaN,Ag,C,O,S,Y,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsenergylett.0c02614,India,Jawaharlal Nehru Ctr Adv Sci Res,ACS ENERGY LETTERS,23.991,2021-03-19,17,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acsenergylett.0c02614,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10008-022-05190-2,Peoples R China,Tianjin Univ,JOURNAL OF SOLID STATE ELECTROCHEMISTRY,2.747,2022-05-31,0,NaN,C2H4,1,"With respect of C2H4 selectivity, cavity cubes show the significantly enhanced faradaic efficiency (FE) of C2H4, which is 2.7 and 1.7 times higher than those for solid cubes and broken cubes respectively",No FE.value found10.1007/s10008-022-05190-2,NaN,NaN,NaN,C,Cu,F,O,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.jcis.2019.12.091,Peoples R China,Zhejiang Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,2020-03-17,101,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcis.2019.12.091,NaN,NaN,NaN,C,N,O,Ti,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1166/nnl.2019.2913,Peoples R China,Hainan Normal Univ,NANOSCIENCE AND NANOTECHNOLOGY LETTERS,1.128,2019-07-24,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1166/nnl.2019.2913,NaN,NaN,NaN,C,O,P,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/sia.5412,South Korea,POSTECH,SURFACE AND INTERFACE ANALYSIS,1.702,2014-05-15,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/sia.5412,NaN,NaN,NaN,C,Cu,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acs.jpcc.0c04717,CA 94720 USA,Lawrence Berkeley Natl Lab,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2020-09-07,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpcc.0c04717,NaN,NaN,NaN,C,Cu,O,Pd,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/acscatal.5b01165,Singapore,Singapore Peking Univ Res Ctr,ACS Catalysis,13.7,2015-12-02,170,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.5b01165,NaN,NaN,NaN,Au,C,Cu,Mn,Ni,O,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/c6cy01245k,PA 15261 USA,Univ Pittsburgh,CATALYSIS SCIENCE & TECHNOLOGY,6.177,2016-01-01,54,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6cy01245k,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2008.10.135,South Korea,Seoul Natl Univ,JOURNAL OF POWER SOURCES,9.794,2009-02-15,35,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2008.10.135,NaN,NaN,NaN,C,O,Ru,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.energy.2016.11.081,Peoples R China,Chongqing Univ,ENERGY,8.857,2017-02-01,37,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.energy.2016.11.081,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c4gc00153b,Peoples R China,Chinese Acad Sci,GREEN CHEMISTRY,11.034,2014-01-01,48,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c4gc00153b,NaN,NaN,NaN,Au,C,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2021.138460,Peoples R China,Anhui Univ,ELECTROCHIMICA ACTA,7.336,2021-09-09,2,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2021.138460,NaN,NaN,NaN,B,C,N,O,P,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/d0sc01045f,France,Sorbonne Univ,CHEMICAL SCIENCE,9.969,2020-06-18,14,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d0sc01045f,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/ja5081103,GA 30322 USA,Emory Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2014-10-08,56,23.0,Init,1,"Bulk electrolysis of a saturated CO2 solution in the presence of the PTE catalyst produces methanol, as confirmed by gas chromatography and C-13 NMR spectroscopy, with a Faradaic efficiency of 10-23%","Normal, FE value found.",0,0,0,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/ie400637w,Australia,Univ New S Wales,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2013-12-04,13,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ie400637w,NaN,NaN,NaN,C,Mo,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.202001610,TX 76201 USA,Univ North Texas,CHEMSUSCHEM,9.14,2020-09-03,12,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cssc.202001610,NaN,NaN,NaN,C,O,Ti,Zr,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2018.07.031,Peoples R China,Huazhong Univ Sci & Technol,APPLIED CATALYSIS A-GENERAL,5.723,2018-12-28,51,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2018.07.031,NaN,NaN,NaN,C,Ni,O,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,10.1073/pnas.1424872112,MA 02138 USA,Harvard Univ,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,12.779,2015-02-24,248,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1073/pnas.1424872112,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta07929g,Peoples R China,Wuhan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-10-22,7,NaN,CO,0,"In consideration of the advantages of Au or Ag pure metal with high faradaic efficiencies towards CO and a weaker competing hydrogen evolution reaction (HER) compared to Cu, this work employed density functional theory (DFT) calculations to explore whether the modification of Au or Ag pure metal could generate hydrocarbons rather than CO, as well as retain the two advantages above",No FE.value found10.1039/c9ta07929g,NaN,NaN,NaN,Ag,Au,C,Cu,Ir,Ni,O,Pd,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1039/c9ta07929g,Peoples R China,Wuhan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-10-22,7,NaN,None,0,"The results indicated that Au/Pt/Au(111), Au/Rh/Au(111) and Au/Ni/Au(111) are the most promising catalyst candidates, being able to produce hydrocarbons with high faradaic efficiency at a much lower potential.",No FE.value found10.1039/c9ta07929g,NaN,NaN,NaN,Ag,Au,C,Cu,Ir,Ni,O,Pd,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.jelechem.2014.10.008,Estonia,Univ Tartu,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2015-01-14,30,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jelechem.2014.10.008,NaN,NaN,NaN,C,Pt,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.fuel.2021.123097,England,Univ Surrey,FUEL,8.035,2022-02-08,4,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.fuel.2021.123097,NaN,NaN,NaN,C,Ni,O,Ru,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ceramint.2017.02.093,Pakistan,Univ Gujrat,CERAMICS INTERNATIONAL,5.532,2017-06-01,38,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ceramint.2017.02.093,NaN,NaN,NaN,Ag,C,Cu,N,O,Ti,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s10562-016-1899-y,India,IICT,CATALYSIS LETTERS,2.936,2017-03-22,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-016-1899-y,NaN,NaN,NaN,Al,C,Ca,Ni,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
