,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Product_Type,Product_Type_Global_Multi,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1016/j.apcatb.2017.02.080,Peoples R China,Tianjin Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2017-07-15,74,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2017.02.080,NaN,NaN,NaN,C,Fe,Ni,Rh,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jhazmat.2019.121705,Peoples R China,Zhejiang Univ,JOURNAL OF HAZARDOUS MATERIALS,14.224,2020-03-16,38,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jhazmat.2019.121705,NaN,NaN,NaN,B,C,Cl,Pb,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-022-04149-2,Peoples R China,East China Univ Sci & Technol,CATALYSIS LETTERS,2.936,2022-09-17,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10562-022-04149-2,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.202200579,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/aenm.202200579,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202202351,South Korea,Yonsei Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2022-06-29,1,94.0,CO,0,The optimal catalyst helps attain a CO Faradaic efficiency of 94% at a low potential of -0.6 V and CO partial current density of 59.6 mA cm(-2) at -1 V,"Normal, FE value found.",0,0,0,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.apcatb.2021.120627,South Korea,Incheon Natl Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-10-27,5,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2021.120627,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.mtcomm.2016.11.001,India,Bangalore Univ,MATERIALS TODAY COMMUNICATIONS,3.662,2017-03-01,27,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.mtcomm.2016.11.001,NaN,NaN,NaN,C,F,N,O,S,Ti,V,None,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1055/s-0041-1737605,India,Visvesvaraya Technol Univ,SYNOPEN,0.21,2022-07-24,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1055/s-0041-1737605,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2017.03.021,Japan,Int Ctr Mat Nanoarchitecton WPI MANA,NANO ENERGY,19.069,2017-04-01,49,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.nanoen.2017.03.021,NaN,NaN,NaN,C,O,S,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-021-21925-7,Peoples R China,Univ Elect Sci & Technol China,NATURE COMMUNICATIONS,17.694,2021-04-16,55,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/s41467-021-21925-7,NaN,NaN,NaN,Au,Cd,S,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2020.126948,Peoples R China,Chinese Acad Sci,CHEMICAL ENGINEERING JOURNAL,16.744,2021-04-16,18,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2020.126948,NaN,NaN,NaN,C,Co,Cs,O,V,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1149/2.0371905jes,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1149/2.0371905jes,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2022.136129,Spain,Catalan Inst Nanosci & Nanotechnol ICN2,CHEMICAL ENGINEERING JOURNAL,16.744,2022-06-08,2,90.0,CO,0,"The resulting catalyst (Poly-TAA-Co-CNT) exhibits excellent performance, with a 90% CO faradaic efficiency, a low overpotential (390 mV) and good stability in 0.5 M KHCO3 aqueous solution","Normal, FE value found.",0,0,0,C,Co,N,O,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.2298/CICEQ150711005Z,Peoples R China,Shenyang Univ Chem Technol,CHEMICAL INDUSTRY & CHEMICAL ENGINEERING QUARTERLY,0.925,2017-06-13,5,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.2298/CICEQ150711005Z,NaN,NaN,NaN,C,Cu,La,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.scib.2020.02.027,Peoples R China,Chinese Acad Sci,SCIENCE BULLETIN,20.577,2020-12-31,2,NaN,None,0,"The electrochemical carbon dioxide reduction reaction(ECRR)can simultaneously realize the storage of intermittent renewable electricity and net decrease of greenhouse gas [1].On one hand,a large number of materials have been developed as efficient catalysts for ECRR with remarkable selectivity or faradaic efficiency [2].On the other hand,increasing current densities to satisfy the demand of industrial operation(e.g.,>200 mA cm~(-2))requires enough CO_2 reactant to be supplied to the catalyst layer,otherwise it will lead to severe hydrogen evolution reaction and low energy efficiency [3].Unfortunately,traditional H-type electrochemical reactors can hardly fulfill this request,due to the very limited solubility and diffusion coefficient of CO_2 in aqueous solution.Consequently,more and more researchers have attempted to deposit proper ECRR catalysts onto specific gas-diffusion layers(GDLs)to assemble so-called gas-diffusion electrodes(GDEs)[4].With the assistance of this GDE device,significantly high concentration of CO_2 reactant can still be maintained around the catalyst layer even at high reaction rates,producing >200 mA cm~(-2)current densities in a few recent reports [3-5].In most of the cases,the catalyst layers were directly loaded onto commercially purchased GDLs such as Sigracet 39BC via electrodeposition or polymer binders(e.g.,Nafion)[4].The invariant mechanical and chemical properties of these GDLs might restrict the CO_2 reduction applications in the future.Furthermore,the weak binding between catalyst layers and GDLs could also have adverse effect on the stable long-term operation,especially at >200 mA cm~(-2)current densities.Increase usage of polymer binders may reduce the catalyst powder falling off,but it will significantly restrain the mass transfer and electron transport.Therefore,the design and creation of new GDE device for ECRR is still an important and challenging task.",No FE.value found10.1016/j.scib.2020.02.027,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,10.1016/j.molcatb.2015.03.014,Peoples R China,Beijing Inst Technol,JOURNAL OF MOLECULAR CATALYSIS B-ENZYMATIC,2.269,2015-06-25,25,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.molcatb.2015.03.014,NaN,NaN,NaN,C,F,O,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.1c01300,Peoples R China,Tianjin Univ Technol,ACS APPLIED ENERGY MATERIALS,6.959,2021-09-19,3,91.5,CO,0,It can effectively catalyze CO2 reduction to CO with the highest faradaic efficiency of 91.5% at -0.9 V vs RHE in an ionic liquid electroyte,"Normal, FE value found.",0,0,0,C,Mo,O,S,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,10.1007/s10563-009-9065-9,Taiwan,Natl Taiwan Univ,CATALYSIS SURVEYS FROM ASIA,2.964,2009-03-01,110,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s10563-009-9065-9,NaN,NaN,NaN,C,Cu,Fe,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jclepro.2017.08.036,Italy,Univ Salerno,JOURNAL OF CLEANER PRODUCTION,11.072,2017-11-19,16,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jclepro.2017.08.036,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.4028/www.scientific.net/AMR.347-353.431,Peoples R China,Taiyuan Univ Technol,NaN,0.0,2012-11-28,3,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.4028/www.scientific.net/AMR.347-353.431,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2018.12.064,Germany,Univ Stuttgart,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-03-22,75,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2018.12.064,NaN,NaN,NaN,Al,C,Na,Ni,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1002/adfm.202109310,Taiwan,Natl Taiwan Univ Sci & Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,2022-06-18,1,NaN,None,1,"However, this process resists catalyst preparation, low faradaic efficiency (FE%) towards multi-carbon products, and insights into mechanistic understanding",No FE.value found10.1002/adfm.202109310,NaN,NaN,NaN,C,Fe,O,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1002/adfm.202109310,Taiwan,Natl Taiwan Univ Sci & Technol,ADVANCED FUNCTIONAL MATERIALS,19.924,2022-06-18,1,45.0,CH3CH2OH,1,The electrochemical performance reveals that Fe SACs achieve an FE of 45% and a yield rate of 56.42 mu mol cm(-2) h(-1) at -0.8 V-RHE for ethanol,"Normal, FE value found.",0,0,0,C,Fe,O,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1038/srep40562,Singapore,Singapore Peking Univ Res Ctr,SCIENTIFIC REPORTS,4.996,2017-02-15,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/srep40562,NaN,NaN,NaN,Al,B,Be,C,Ga,Li,Mg,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsami.8b08428,Singapore,Natl Univ Singapore,ACS APPLIED MATERIALS & INTERFACES,10.383,2018-12-28,92,75.0,HCOOH,0,"Here, we describe the mechanistic workings of an electrochemically deposited CuSx catalyst that can reduce CO2 to formate with a Faradaic efficiency (FEHCOO-) of 75% and geometric current density (j(HCOO)(-)) of -9.0 mA/cm(2) at -0.9 V versus the reversible hydrogen electrode","Normal, FE value found.",0,0,0,C,Cu,O,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/acsami.8b08428,Singapore,Natl Univ Singapore,ACS APPLIED MATERIALS & INTERFACES,10.383,2018-12-28,92,4.0,CO,0,"At this potential, the formation of other CO2 reduction products such as hydrocarbons and CO was notably suppressed (total FE < 4%)","Normal, FE value found.",1,0,0,C,Cu,O,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.eti.2021.102252,Peoples R China,Univ Sci & Technol Beijing,ENVIRONMENTAL TECHNOLOGY & INNOVATION,7.758,2022-03-02,1,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.eti.2021.102252,NaN,NaN,NaN,C,Cu,Fe,Ni,S,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.organomet.7b00848,Peoples R China,Shandong Univ,ORGANOMETALLICS,3.837,2018-03-21,17,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.organomet.7b00848,NaN,NaN,NaN,B,Na,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2014.01.112,France,Univ Montpellier 2,JOURNAL OF POWER SOURCES,9.794,2014-07-01,56,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2014.01.112,NaN,NaN,NaN,C,Nb,O,Pt,Ti,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
0,10.1002/cctc.202000909,OH 45221 USA,Univ Cincinnati,CHEMCATCHEM,5.497,2020-08-21,7,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cctc.202000909,NaN,NaN,NaN,P,Zn,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcou.2022.101954,OK 74006 USA,Phillips 66 Co,JOURNAL OF CO2 UTILIZATION,8.321,2022-05-20,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2022.101954,NaN,NaN,NaN,C,S,Y,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41467-022-32393-y,Canada,Univ Alberta,NATURE COMMUNICATIONS,17.694,2022-08-23,0,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/s41467-022-32393-y,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/celc.202000769,Brazil,Univ Sao Paulo,CHEMELECTROCHEM,4.782,2020-08-26,8,96.2,None,0,"Additionally, the Sn(9)Sb(1)film exhibited the highest faradaic efficiency (F.E.) among all prepared films, including pure Sn, reaching 96.2 % at -1.25 V vs","Normal, FE value found.",0,0,0,Sb,Sn,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1149/1.1837445,"TOKYO INST TECHNOL,INTERDISCIPLINARY GRAD SCH SCI & ENGN,DEPT ELECT CHEM,MIDORI KU,YOKOHAMA,KANAGAWA 226,JAPAN","TOKYO INST TECHNOL,INTERDISCIPLINARY GRAD SCH SCI & ENGN,DEPT ELECT CHEM,MIDORI KU,YOKOHAMA,KANAGAWA 226,JAPAN",JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,1997-02-01,58,NaN,CH4,1,"When the Pt catalyst layer was directed toward the CO2 gas phase (the reverse arrangement), methane was produced as the main CO2 reduction product at high faradaic efficiency and at large partial current density",No FE.value found10.1149/1.1837445,NaN,NaN,NaN,C,O,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1149/1.1837445,"TOKYO INST TECHNOL,INTERDISCIPLINARY GRAD SCH SCI & ENGN,DEPT ELECT CHEM,MIDORI KU,YOKOHAMA,KANAGAWA 226,JAPAN","TOKYO INST TECHNOL,INTERDISCIPLINARY GRAD SCH SCI & ENGN,DEPT ELECT CHEM,MIDORI KU,YOKOHAMA,KANAGAWA 226,JAPAN",JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,1997-02-01,58,NaN,Init,1,"Faradaic efficiencies of the formation of CO2 reduction products such as methane, carbon monoxide, and formic acid depended significantly on the CO2 pressure and temperature",No FE.value found10.1149/1.1837445,NaN,NaN,NaN,C,O,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.jcou.2018.06.018,Iran,Isfahan Univ Technol,JOURNAL OF CO2 UTILIZATION,8.321,2018-12-28,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcou.2018.06.018,NaN,NaN,NaN,C,I,O,P,Ru,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s12274-020-2908-4,Peoples R China,Henan Univ,NANO RESEARCH,10.269,2020-07-10,29,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s12274-020-2908-4,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1016/S1003-9953(11)60421-0,Iran,Univ Kashan,JOURNAL OF NATURAL GAS CHEMISTRY,2.398,2012-11-01,41,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S1003-9953(11)60421-0,NaN,NaN,NaN,C,Ru,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcata.2011.08.032,Japan,Hiroshima Univ,APPLIED CATALYSIS A-GENERAL,5.723,2011-12-14,18,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcata.2011.08.032,NaN,NaN,NaN,Co,Ni,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acscatal.9b00322,Peoples R China,Tsinghua Univ,ACS CATALYSIS,13.7,2019-06-26,55,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acscatal.9b00322,NaN,NaN,NaN,Ir,None,None,None,None,None,None,None,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/s41557-018-0054-3,IL 61801 USA,Univ Illinois,NATURE CHEMISTRY,24.274,2018-12-28,177,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1038/s41557-018-0054-3,NaN,NaN,NaN,C,O,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.150407,Peoples R China,Univ Sci & Technol China,APPLIED SURFACE SCIENCE,7.392,2021-07-30,14,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apsusc.2021.150407,NaN,NaN,NaN,C,Cu,Hg,O,Ti,Xe,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.energy.2017.06.065,Iran,Ferdowsi Univ Mashhad,ENERGY,8.857,2017-09-05,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.energy.2017.06.065,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1039/c9na00262f,England,Kings Coll London,NANOSCALE ADVANCES,5.598,2019-08-26,12,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c9na00262f,NaN,NaN,NaN,Fe,P,S,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2014.08.103,IL 62901 USA,So Illinois Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2014-11-28,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2014.08.103,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.seta.2021.101114,South Korea,Kyung Hee Univ,SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS,7.632,2021-10-07,6,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.seta.2021.101114,NaN,NaN,NaN,C,Mn,O,None,None,None,None,None,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
0,10.1002/cptc.202100010,France,Univ Paris Saclay,CHEMPHOTOCHEM,3.679,2021-04-08,5,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cptc.202100010,NaN,NaN,NaN,C,O,Re,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acs.iecr.0c05556,Italy,Univ Genoa,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,2021-06-05,8,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.iecr.0c05556,NaN,NaN,NaN,C,Ni,O,V,None,None,None,None,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/atmos10050243,Italy,European Commiss,ATMOSPHERE,3.11,2019-07-11,45,NaN,NaN,NaN,NaN,Error in finding FE keyword.10.3390/atmos10050243,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
