Warning_OER,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
1,10.1063/1.5123234,Pakistan,Quaid I Azam Univ,JOURNAL OF RENEWABLE AND SUSTAINABLE ENERGY,2.847,3/18/2020,8,NaN,90,NaN,Linear scan voltammetric results revealed that the as-prepared catalyst generates a signal of OER with a current density of 10 mA/cm(2) at an overpotential of just 90 mV under alkaline conditions,"Normal,only alkaline.",0,0,0,Fe,Ni,Fe,Zn,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/anie.201905729,Peoples R China,Qingdao Univ Sci & Technol,ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,16.823,8/26/2019,82,92,82,NaN,"The experimental and theoretical results show very good consistency; for example, in the HER process, p-FGDY/CC exhibits small overpotentials of 82 and 92 mV to achieve 10 mA cm(-2) under alkaline and acidic conditions, respectively","Normal,acid and alkaline.",0,0,0,C,O,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d2ta03176k,Peoples R China,Qingdao Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,7/13/2022,0,29,110,86,"Then, the as-synthesized H-B/Ru-FeP exhibits excellent electrocatalytic performance toward HER with low overpotentials of 29 mV, 86 mV, and 110 mV, to drive the current density of 10 mA cm(-2) in acidic, neutral and alkaline electrolytes, respectively","Normal,acid, alkaline and neutral.",0,0,0,B,Fe,Ni,Ru,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1016/j.nanoen.2020.104730,Peoples R China,Zhengzhou Univ,NANO ENERGY,19.069,5/27/2020,118,NaN,70,NaN,"This optimized composite material performed outstandingly in the hydrogen evolution reaction (HER), with an overpotential of 70 mV at a current density of 10 mA cm(-2) with a 1.0 M KOH electrolyte","Normal,only alkaline.",0,0,0,C,Mo,P,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.cej.2021.129232,Peoples R China,Harbin Inst Technol,CHEMICAL ENGINEERING JOURNAL,16.744,11/26/2021,38,NaN,67,106,"Thus, the PSSPPy/Ni-Co-P shows remarkable HER activity with only overpotential of 106 and 67 mV at the current density of 10 mA cm(-2) in neutral-pH and alkaline electrolytes, respectively","Normal,acid and alkaline.",0,0,0,Cu,Ni,Co,P,N,O,S,C,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.apsusc.2019.144143,Peoples R China,Northwestern Polytech Univ,APPLIED SURFACE SCIENCE,7.392,12/10/2019,7,NaN,34,NaN,Ni3N nanosheets/nickel foam (Ni3N NSs/NiF) achieve a super low overpotential of 34 mV at 10 mA cm(-2) and a fairly small Tafel slope of 54 mV dec(-1) in 1 M KOH aqueous solution,"Normal,only alkaline.",0,0,0,N,Ni,None,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jallcom.2022.165440,Peoples R China,Chongqing Normal Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,6/20/2022,1,66,114,131,"The Ni doped CoP3 NWs sample with the Ni: Co mole ratio of 10% (Ni-CoP3-10%) shows a low overpotential of 66 mV to afford the current density of 10 mA cm(-2) in 0.5 M H2SO4, which is the optimal catalytic performance in this work","Normal,only acid.",0,0,0,C,Co,Ni,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2020.136927,Peoples R China,China Univ Petr,ELECTROCHIMICA ACTA,7.336,10/20/2020,10,20,75,92,"The as-prepared Pt-MoS2/MWCNTs provides an excellent HER electrocatalytic activity with low overpotentials at -10 mA cm(-2) over a wide pH range, namely, 20 mV in 0.5 M H2SO4, 92 mV in 1.0 M phosphate buffer solution (PBS), and 75 mV in 1.0 M KOH, respectively","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,P,S,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/smll.202006770,Peoples R China,Shaanxi Normal Univ,SMALL,15.153,2/8/2021,46,NaN,76,NaN,"The abundant interfaces endow Ni2P-Ni12P5/NF with excellent electrocatalytic hydrogen evolution reaction (HER) activity in alkaline condition, with an overpotential of 76 mV at a current density of 10 mA cm(-2) and of 147 mV at a current density of 100 mA cm(-2), and a Tafel slope of 68.0 mV dec(-1)","Normal,only alkaline.",0,1,0,P,Ni,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1002/pssa.202100888,Peoples R China,Xian Technol Univ,PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE,2.17,3/30/2022,1,NaN,160,NaN,"Due to the expanded interlayers of carbon NCS and enhanced active defective sites induced by two-materials compositing, the as-synthesized Mo (x) C@NCS affords splendid hydrogen evolution reaction (HER, overpotential of 160 mV), as well as remarkable oxygen evolution reaction (OER, overpotential of 360 mV) at 10 mA cm(-2) in alkaline water splitting","Normal,only alkaline.",1,1,0,C,N,Mo,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1016/j.jcis.2022.03.095,South Korea,Pusan Natl Univ,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,6/14/2022,0,NaN,65,NaN,The Co(OH)2@HNT/CC showed excellent HER performance in alkaline electrolyte with an ultra-low overpotential of 65 mV@10 mA cm-2,"Normal,only alkaline.",0,0,0,C,Co,Cu,N,Ni,O,None,None,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.104881,Peoples R China,Zhengzhou Univ,NANO ENERGY,19.069,9/1/2020,44,41,7,58,"Electrochemical tests reveal that such a Ru2B3@BNC electrocatalyst owns surprising HER performance with ultralow overpotentials (i) of 7, 41, and 58 mV to achieve 10 mA cm(-2) in 1 M KOH, 0.5 M H2SO4, and 1 M PBS (pH = 7) solutions, respectively, outperforming commercial Pt/C and all reported state-of-the-art electrocatalysts, as well as superior durability","Normal,acid, alkaline and neutral.",0,0,0,B,C,N,Ru,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1088/1361-6528/ac1a41,Peoples R China,Taiyuan Univ Technol,NANOTECHNOLOGY,3.953,8/25/2021,0,NaN,143,NaN,"The synthesized Co3S4/CoMo2S4 electrocatalyst achieves ultralow overpotentials of 143 mV@10 mA cm(-2) for hydrogen evolution reaction (HER) and 221 mV@25 mA cm(-2) for oxygen evolution reaction (OER), respectively, in 1 M KOH","Normal,only alkaline.",1,1,0,Co,Mo,S,None,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.3390/inorganics10060070,Peoples R China,Cent Iron & Steel Res Inst,INORGANICS,3.149,7/10/2022,0,NaN,145,NaN,"In alkaline medium, the corresponding overpotential when the output current density was 10 mA cm(-2) (eta(10)) was only 145 mV","Normal,only alkaline.",0,0,0,C,Fe,P,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1007/s11581-022-04533-3,Peoples R China,Hefei Univ Technol,IONICS,2.961,4/17/2022,0,172,106,NaN,"Specifically, the overpotentials of Ni-CoxP NSs could reach 106 mV and 172 mV at the current density of 10 mA cm(-2) in alkaline and acid medium, respectively","Normal,acid and alkaline.",0,0,0,Ni,P,Co,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jcis.2022.02.072,Peoples R China,Henan Univ Technol,JOURNAL OF COLLOID AND INTERFACE SCIENCE,9.965,7/18/2022,1,62,17,NaN,"As a result of the tuning of the electronic structure via B doping, B-Ru@CNT showed excellent HER performance, yielding overpotentials of 17 and 62 mV at a current density of 10 mA cm(-2) in alkaline and acidic solutions, respectively","Normal,acid and alkaline.",0,0,0,B,C,Ru,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.ijhydene.2020.06.049,Peoples R China,Wuhan Univ Sci & Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,9/15/2020,12,NaN,145,NaN,"Benefiting from such unique structure, the constructed hierarchical heterostructure shows low overpotentials of 280 mV and 145 mV to reach a current density of 10 mA cm(-2) for OER and HER in an alkaline electrolyte","Normal,only alkaline.",1,1,0,C,Co,Mo,O,None,None,None,None,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acs.inorgchem.1c02639,Peoples R China,Jiangxi Normal Univ,INORGANIC CHEMISTRY,5.436,12/14/2021,1,105,125,NaN,"Benefiting from this active site engineering, the CoP@NC/GR electrocatalyst exhibits small overpotentials of 105 mV in 0.5 M H2SO4 (or 125 mV in 1 M KOH) to 10 mA cm(-2), accelerated HER kinetics with a low Tafel slope of 47.5 mV dec(-1), and remarkable structural and HER stability.","Normal,acid and alkaline.",0,0,0,C,Co,P,Zn,None,None,None,None,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jmst.2020.09.016,Peoples R China,Univ Sci & Technol Beijing,JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,10.319,4/25/2021,10,NaN,78,NaN,"As a result, the NPN/MG hybrid electrode exhibited the prominent HER performance with a low overpotential of 78 mV at 10 mA cm(-2) and Tafel slope of 42.4 mV dec(-1), along with outstanding stability in alkaline solutions","Normal,only alkaline.",0,0,0,N,Ni,P,Ti,Zr,None,None,None,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.202104764,Peoples R China,Univ Sci & Technol Beijing,ADVANCED MATERIALS,32.086,11/14/2021,24,NaN,16,NaN,"Taking advantage of the synergy between atomic Ru and the nanoribbon morphology of nickel hydroxide, R-NiRu exhibit a low overpotential of 16 mV for HER at 10 mA cm(-2) and a Tafel slope of 40 mV dec(-1) in aqueous 1.0 m KOH solution, which are superior to those of commercial Pt/C (overpotential of 17 mV at 10 mA cm(-2), Tafel slope of 43 mV dec(-1))","Normal,only alkaline.",0,1,0,O,Ni,Ru,None,None,None,None,None,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1039/d0ta12466d,South Korea,KAIST Inst Nanocentury,JOURNAL OF MATERIALS CHEMISTRY A,14.511,4/27/2021,6,NaN,39,NaN,"Moreover, the 3D-nanopatterned Ni-Mo electrocatalyst requires a minimum overpotential of 39 mV to achieve a 10 mA cm(-2) current density, which is very close to that of the benchmark Pt/C electrocatalyst (30 mV) for the HER in alkaline media","Normal,only alkaline.",0,1,0,Ni,Mo,None,None,None,None,None,None,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jssc.2021.122299,Peoples R China,Hefei Univ Technol,JOURNAL OF SOLID STATE CHEMISTRY,3.656,8/27/2021,1,100,125,NaN,"In electrochemical tests, Ni-doped CoP/Co2P NSs exhibits the excellent catalytic activity, showing that the overpotentials are only 100 mV (0.5 M H2SO4) and 125 mV (1 M KOH) for HER to afford the current density of 10 mA cm(-2) and a Tafel slope of 66 mV dec(-1) (0.5 M H2SO4) and 73 mV dec(-1) (1 M KOH)","Normal,acid and alkaline.",0,0,1,Co,Ni,P,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1016/j.apcatb.2019.01.007,Peoples R China,Nanjing Normal Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,6/4/2019,83,NaN,94,NaN,"It shows the low overpotentials of 94 mV for HER and 270 mV for OER at the current density of 10 mA cm(-2) in alkaline medium, which is superior to most of the reported phosphide-based electrocatalysts","Normal,only alkaline.",1,1,0,C,Co,Mo,N,P,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1007/s12274-021-4059-7,Peoples R China,Shandong Univ,NANO RESEARCH,10.269,1/7/2022,4,22,55,NaN,"Moreover, the PtPdRhlrNi NPNWs display excellent electrocatalytic activity and stability toward hydrogen evolution reaction, with the low overpotential of 22 and 55 mV to afford a current density of 10 mA.cm(-2) in 0.5 M H2SO4 and 1.0 M KOH electrolytes, respectively","Normal,acid and alkaline.",0,0,0,Ni,Pt,Pd,Rh,Ir,None,None,None,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.07.181,Peoples R China,Yanshan Univ,APPLIED SURFACE SCIENCE,7.392,10/14/2019,28,NaN,23,NaN,"It displays the overpotential of only 23 mV at 10 mA cm(-2) in alkaline solution, which even exceeds commercial 20 wt% Pt/C catalyst","Normal,only alkaline.",0,0,0,C,Co,N,Ru,None,None,None,None,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2020.119609,Peoples R China,Guangdong Univ Technol,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,12/8/2020,50,83,129,112,"Such a unique structure endows Ni-P/Ni/NF with low overpotentials of 129, 83, and 112 mV (at current density of 10 mA cm(-2)) for HER in alkaline, acidic and neutral media, respectively, which surpasses many of reported state-of-the-art nonprecious HER catalysts","Normal,acid, alkaline and neutral.",0,0,0,Ni,P,None,None,None,None,None,None,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,10.1016/j.elecom.2017.12.008,Peoples R China,Sichuan Univ,ELECTROCHEMISTRY COMMUNICATIONS,5.443,12/28/2018,177,NaN,120,NaN,"In 1.0 M KOH, the MnO2-CoP3/Ti requires a current density of 10 mA cm(-2) at overpotential of only 288 mV, which is 120 mV less than that for MnO2/Ti","Normal,only alkaline.",1,1,0,Mn,O,Co,P,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1016/j.ijhydene.2018.03.110,Peoples R China,Beijing Univ Chem Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,12/28/2018,36,NaN,62.3,NaN,"Specifically, the optimal CoS-MoS2/Ni3S2/NF-8C possesses the low overpotentials (eta(10)) of 85 and 225 mV at current density (|j|) of 10 mA cm(-2) in 1.0 M KOH and the small 62.3 and 46.1 mV dec(-1) Tafel slope for HER and OER, respectively, outperforming those of most of the current noble metal-free electrocatalysts","Normal,only alkaline.",1,1,0,Co,Mo,Ni,S,None,None,None,None,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1,10.1021/acs.nanolett.2c02755,NaN,NaN,Nano letters,12.262,8/31/2022,0,NaN,136,NaN,"When it was explored as both the anode and cathode electrocatalysts for overall water splitting, it achieved 10 mA cm-2 at 136 and 245 mV for the HER and OER in an alkaline electrolyte, respectively","Normal,only alkaline.",1,1,0,Ce,Ni,Y,None,None,None,None,None,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/smll.202000924,Peoples R China,Beijing Univ Chem Technol,SMALL,15.153,8/31/2020,34,NaN,18,73,"Importantly, the obtained 3D RuCu NCs only need 18 and 73 mV to deliver the current density of 10 mA cm(-2)for HER in alkaline and neutral media, respectively","Normal,acid and alkaline.",0,0,0,Cu,Ru,None,None,None,None,None,None,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1021/acs.inorgchem.0c00100,Peoples R China,Ningbo Univ,INORGANIC CHEMISTRY,5.436,5/22/2020,31,NaN,221,NaN,"Among of them, the Fe2Co-MOF catalyst exhibits an extremely low overpotential of 339 mV at a current density of 10 mA cm(-2) and a very small Tafel slope of 36.2 mV dec(-1) in an alkaline electrolyte for OER","Normal,only alkaline.",1,0,0,Co,Fe,N,O,C,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9cc00822e,India,Indian Inst Technol Kharagpur,CHEMICAL COMMUNICATIONS,6.065,6/4/2019,16,46,90,144,"Our OsP2-based catalyst is catalytically active at all pH values and delivers the benchmark current density of 10 mA cm(-2) at an overpotential of 46, 90 and 144 mV in acidic, alkaline and neutral pH, respectively.","Normal,acid, alkaline and neutral.",0,0,0,N,Os,P,None,None,None,None,None,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1002/celc.201600452,Germany,Ruhr Univ Bochum,CHEMELECTROCHEM,4.782,12/28/2018,32,NaN,240,NaN,"The obtained material serves as a highly active binder-free electrocatalyst for both the oxygen evolution reaction (OER) and the hydrogen evolution reaction (HER), enabling high-performance alkaline (0.1m KOH) water electrolysis with potentials of 1.62 and 0.24V, respectively, at OER and HER current densities of 10mAcm(-2).","Normal,only alkaline.",0,0,1,C,N,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/adma.201807780,Peoples R China,Univ Sci & Technol China,ADVANCED MATERIALS,32.086,6/4/2019,119,NaN,13,NaN,"Impressively, N modified Pt-Ni nanowires deliver an ultralow overpotential of 13 mV at 10 mA cm(-2), which represents a new benchmark for alkaline HER catalysis","Normal,only alkaline.",0,0,0,N,Ni,Pt,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10.1039/c6ta10591b,Peoples R China,Yanshan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,3/28/2017,64,140,237,NaN,"The catalyst exhibits remarkable catalytic activity and superior stability towards the hydrogen evolution reaction, offering a low overpotential of 140 mV for 10 mA cm(-2) in 0.5 M H2SO4 and 237 mV in 0.1 M KOH","Normal,acid and alkaline.",1,0,0,C,Co,O,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,10.1002/cssc.201801810,South Korea,Hanyang Univ,CHEMSUSCHEM,9.14,12/28/2018,44,NaN,94,NaN,"This composition boosts the electrochemical alkaline water-splitting reaction by showing overpotentials (eta(10)) of only 94 and 265 mV for the hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), respectively, at a current density of 10 mA cm(-2)","Normal,only alkaline.",1,1,0,C,Co,Mo,N,P,None,None,None,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1016/j.nanoen.2018.10.004,Singapore,Nanyang Technol Univ,NANO ENERGY,19.069,12/28/2018,76,NaN,108,NaN,"As a result, the catalyst requires small overpotentials of 257 and 108 mV to drive +/- 10 mA cm(-2) alongside with modest Tafel slope of 43.5 and 72.3 mV dec(-1) for oxygen evolution reaction and hydrogen evolution reaction in 1.0M KOH solution, respectively","Normal,only alkaline.",1,1,0,Ni,P,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1se01591e,India,SRM Inst Sci & Technol,SUSTAINABLE ENERGY & FUELS,6.813,12/27/2021,2,163,135,166,"This HPOM-MoP/C electrode shows low overpotentials of 135, 163 and 166 mV at a current density of 10 mA cm(-2) in alkaline (pH similar to 14), acidic (pH similar to 0) and neutral (pH similar to 7), electrolytes respectively.","Normal,acid, alkaline and neutral.",0,0,0,C,Mo,P,None,None,None,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,10.1016/j.jallcom.2022.166111,Peoples R China,Anhui Univ Sci & Technol,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,7/27/2022,0,NaN,140,NaN,This catalyst shows excellent catalytic efficiency with 140 mV over -potential for hydrogen evolution reaction (HER) at the current density of 10 mA.cm(-2) in 1.0 M KOH,"Normal,only alkaline.",0,0,0,Co,Ni,None,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,10.1007/s40843-017-9089-y,Peoples R China,Huazhong Univ Sci & Technol,SCIENCE CHINA-MATERIALS,8.64,10/1/2017,20,NaN,160,NaN,It can be served as an efficient bi-functional electrocatalyst with an overpotential of 160 mV for HER and 290 mV for OER to produce current densities of 10 mA cm(-2) in the alkaline medium,"Normal,only alkaline.",1,1,0,Ni,O,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10.1021/acssuschemeng.8b02428,Peoples R China,Xinjiang Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,12/28/2018,60,239,347,NaN,"As bifunctional electrocatalysts, the heterostructures exhibited remarkable performance for the hydrogen evolution reaction with a low overpotential of 239 mV when the current density increased up to 10 mA cm(-2) and a small Tafel slope of 103 mV dec(-1) in 0.5 M H2SO4","Normal,only acid.",1,0,0,Co,Mo,S,None,None,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
